latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
32.31855,-116.45637,351.42,0.38,0.36,2023-07-03,2051,N,VIIRS,n,2,319.87,39,D,0
32.31734,-116.46448,356.13,0.38,0.36,2023-07-03,2051,N,VIIRS,l,2,340.2,63.02,D,0
32.31673,-116.46854,354.33,0.38,0.36,2023-07-03,2051,N,VIIRS,l,2,329.56,22.15,D,0
32.31612,-116.47261,367,0.38,0.36,2023-07-03,2051,N,VIIRS,l,2,327.9,22.15,D,0
32.32064,-116.46516,367,0.38,0.36,2023-07-03,2051,N,VIIRS,h,2,344.74,63.02,D,0
32.32003,-116.46921,367,0.38,0.36,2023-07-03,2051,N,VIIRS,h,2,350.36,22.15,D,0
32.31942,-116.47327,354.57,0.38,0.36,2023-07-03,2051,N,VIIRS,l,2,340.94,22.15,D,0
32.32333,-116.4699,353.6,0.38,0.36,2023-07-03,2051,N,VIIRS,l,2,328.65,46.14,D,0
32.32273,-116.47396,367,0.38,0.36,2023-07-03,2051,N,VIIRS,l,2,338.93,46.14,D,0
32.47445,-116.27406,367,0.39,0.36,2023-07-03,2051,N,VIIRS,h,2,367.23,168.71,D,0
32.47385,-116.27814,367,0.39,0.36,2023-07-03,2051,N,VIIRS,l,2,371.56,168.71,D,0
32.47326,-116.2822,367,0.39,0.36,2023-07-03,2051,N,VIIRS,l,2,327.55,33.38,D,0
32.47776,-116.27472,367,0.39,0.36,2023-07-03,2051,N,VIIRS,h,2,344.15,168.71,D,0
32.47716,-116.27881,367,0.39,0.36,2023-07-03,2051,N,VIIRS,h,2,367.25,168.71,D,0
32.47655,-116.28288,367,0.39,0.36,2023-07-03,2051,N,VIIRS,h,2,358.03,33.38,D,0
32.47596,-116.28695,367,0.39,0.36,2023-07-03,2051,N,VIIRS,l,2,326.52,33.38,D,0
32.48046,-116.27948,367,0.39,0.36,2023-07-03,2051,N,VIIRS,l,2,325.23,9.2,D,0
32.30924,-116.45026,367,0.38,0.36,2023-07-03,2051,N,VIIRS,h,2,342,45.17,D,0
32.30864,-116.45433,353.71,0.38,0.36,2023-07-03,2051,N,VIIRS,l,2,347.85,45.17,D,0
32.30803,-116.45839,367,0.38,0.36,2023-07-03,2051,N,VIIRS,l,2,341.96,25.44,D,0
32.31255,-116.45094,367,0.38,0.36,2023-07-03,2051,N,VIIRS,h,2,348.58,66.95,D,0
32.31194,-116.455,367,0.38,0.36,2023-07-03,2051,N,VIIRS,h,2,339.75,66.95,D,0
32.23495,-114.96682,356.25,0.4,0.37,2023-07-03,2051,N,VIIRS,n,2,325.6,16.69,D,0
32.37389,-114.89142,367,0.4,0.37,2023-07-03,2051,N,VIIRS,l,2,334.47,22.68,D,0
32.37728,-114.89206,355.4,0.4,0.37,2023-07-03,2051,N,VIIRS,l,2,328.88,22.68,D,0
32.37787,-114.88777,367,0.4,0.37,2023-07-03,2051,N,VIIRS,l,2,329.48,43.74,D,0
32.38067,-114.8927,351.27,0.4,0.37,2023-07-03,2051,N,VIIRS,n,2,325.21,6.72,D,0
32.38126,-114.88841,350.25,0.4,0.37,2023-07-03,2051,N,VIIRS,l,2,327.69,14.37,D,0
32.38348,-114.89764,367,0.4,0.37,2023-07-03,2051,N,VIIRS,l,2,325.14,6.72,D,0
32.35132,-115.28706,349.92,0.4,0.37,2023-07-03,2051,N,VIIRS,l,2,323.15,10.79,D,0
32.30055,-116.44008,367,0.38,0.36,2023-07-03,2051,N,VIIRS,h,2,339.76,64.54,D,0
32.29995,-116.44415,367,0.38,0.36,2023-07-03,2051,N,VIIRS,l,2,325.28,64.54,D,0
32.30385,-116.44078,367,0.38,0.36,2023-07-03,2051,N,VIIRS,h,2,359.79,64.54,D,0
32.30325,-116.44483,367,0.38,0.36,2023-07-03,2051,N,VIIRS,h,2,350.75,64.54,D,0
32.30264,-116.44891,367,0.38,0.36,2023-07-03,2051,N,VIIRS,l,2,340.21,24.37,D,0
32.30203,-116.45296,367,0.38,0.36,2023-07-03,2051,N,VIIRS,l,2,326.64,24.37,D,0
32.30143,-116.45703,367,0.38,0.36,2023-07-03,2051,N,VIIRS,l,2,328.04,8.67,D,0
32.30534,-116.45364,367,0.38,0.36,2023-07-03,2051,N,VIIRS,h,2,348.79,45.17,D,0
32.30655,-116.44552,367,0.38,0.36,2023-07-03,2051,N,VIIRS,l,2,336,91.93,D,0
32.30594,-116.44958,350.29,0.38,0.36,2023-07-03,2051,N,VIIRS,l,2,337.18,45.17,D,0
32.30474,-116.4577,367,0.38,0.36,2023-07-03,2051,N,VIIRS,l,2,329.65,25.44,D,0
38.05713,-119.92196,341.47,0.39,0.36,2023-07-03,2053,N,VIIRS,n,2,306.96,11.34,D,0
38.05639,-119.92645,346.85,0.39,0.36,2023-07-03,2053,N,VIIRS,n,2,310.49,13.88,D,0
38.06044,-119.92285,348.59,0.39,0.36,2023-07-03,2053,N,VIIRS,n,2,310.67,12.57,D,0
38.06374,-119.92375,341.09,0.39,0.36,2023-07-03,2053,N,VIIRS,l,2,304.05,12.57,D,0
38.05308,-119.92553,346.35,0.39,0.36,2023-07-03,2053,N,VIIRS,n,2,304.3,13.88,D,0
38.05912,-119.92337,300,0.63,0.54,2023-07-04,0913,N,VIIRS,n,2,285.99,1.02,N,0
38.05463,-119.93189,302.17,0.63,0.54,2023-07-04,0913,N,VIIRS,n,2,286.41,1.15,N,0
38.05019,-119.93096,295.69,0.63,0.54,2023-07-04,0913,N,VIIRS,n,2,285.15,0.88,N,0
38.04013,-119.93166,299.06,0.63,0.54,2023-07-04,0913,N,VIIRS,n,2,286.53,0.94,N,0
38.0592,-121.49341,302.5,0.38,0.59,2023-07-04,0913,N,VIIRS,n,2,290.31,0.98,N,0
38.01541,-122.11477,301.85,0.41,0.61,2023-07-04,0913,N,VIIRS,n,2,290.54,1.07,N,2
37.88156,-121.18784,301.35,0.36,0.58,2023-07-04,0913,N,VIIRS,n,2,290.42,0.43,N,2
36.35767,-114.91176,326.01,0.5,0.41,2023-07-04,0913,N,VIIRS,n,2,300.83,4.27,N,2
36.54,-120.28725,318.6,0.63,0.54,2023-07-04,0913,N,VIIRS,n,2,293.16,3.37,N,0
34.60774,-117.33524,310,0.41,0.45,2023-07-04,0914,N,VIIRS,n,2,284.86,0.79,N,2
34.33393,-118.5225,311.67,0.48,0.48,2023-07-04,0914,N,VIIRS,n,2,286.05,1.84,N,2
34.1528,-118.19472,310.07,0.46,0.47,2023-07-04,0914,N,VIIRS,n,2,286.7,1.44,N,2
33.79435,-117.47562,305.37,0.41,0.45,2023-07-04,0914,N,VIIRS,n,2,289.59,1.07,N,2
32.6394,-114.98586,320.53,0.46,0.39,2023-07-04,0914,N,VIIRS,n,2,293.62,2.49,N,0
32.49441,-116.79568,339.91,0.55,0.43,2023-07-04,0914,N,VIIRS,n,2,290.78,8.83,N,2
32.19244,-114.94502,308.46,0.45,0.39,2023-07-04,0914,N,VIIRS,n,2,294.35,1.01,N,0
39.61807,-119.26678,304.51,0.53,0.67,2023-07-04,1053,N,VIIRS,n,2,289.56,1.21,N,2
38.05896,-119.92664,306.6,0.54,0.68,2023-07-04,1053,N,VIIRS,n,2,285.34,1.33,N,0
38.05311,-119.92978,310.43,0.54,0.68,2023-07-04,1053,N,VIIRS,n,2,285.58,1.44,N,0
38.06065,-119.92241,299.55,0.54,0.68,2023-07-04,1053,N,VIIRS,n,2,285.95,1.09,N,0
38.05626,-119.93047,304.46,0.54,0.68,2023-07-04,1053,N,VIIRS,n,2,285.52,1.09,N,0
38.05475,-119.92536,303.78,0.54,0.68,2023-07-04,1053,N,VIIRS,n,2,285.89,1.09,N,0
36.93576,-120.22482,300,0.56,0.69,2023-07-04,1053,N,VIIRS,n,2,289.7,0.63,N,0
32.46725,-116.67709,348.94,0.5,0.41,2023-07-04,2033,N,VIIRS,n,2,319.35,15.76,D,0
32.44906,-116.9547,337.4,0.52,0.41,2023-07-04,2033,N,VIIRS,l,2,310.42,6.89,D,0
32.44805,-116.95993,338.68,0.52,0.41,2023-07-04,2033,N,VIIRS,l,2,312.39,6.89,D,0
32.47749,-117.05408,337.9,0.52,0.42,2023-07-04,2033,N,VIIRS,l,2,312.66,4.63,D,0
35.96163,-119.00349,342.11,0.56,0.43,2023-07-04,2034,N,VIIRS,l,2,315.2,10.18,D,0
35.82228,-120.28217,345.97,0.44,0.46,2023-07-04,2034,N,VIIRS,n,2,319.54,6.9,D,0
37.33945,-120.90244,345.34,0.44,0.46,2023-07-04,2034,N,VIIRS,l,2,319.62,6.31,D,0
38.04833,-119.92747,354.45,0.57,0.43,2023-07-04,2034,N,VIIRS,n,2,306.09,40.69,D,0
38.05217,-119.92901,339.51,0.57,0.43,2023-07-04,2034,N,VIIRS,n,2,306.71,40.69,D,0
38.05736,-119.92396,344.57,0.57,0.43,2023-07-04,2034,N,VIIRS,n,2,303.51,12.9,D,0
38.05599,-119.93066,334.25,0.57,0.43,2023-07-04,2034,N,VIIRS,n,2,300.16,12.9,D,0
38.06121,-119.92546,344.72,0.57,0.43,2023-07-04,2034,N,VIIRS,n,2,305.01,12.9,D,0
38.06507,-119.92691,345.16,0.57,0.43,2023-07-04,2034,N,VIIRS,n,2,304.04,14.54,D,0
38.05907,-119.9251,351.95,0.57,0.43,2023-07-04,2034,N,VIIRS,n,2,303.04,33.37,D,0
38.0629,-119.92669,345.11,0.57,0.43,2023-07-04,2034,N,VIIRS,n,2,308.07,33.37,D,0
40.81964,-114.256,300.89,0.59,0.53,2023-07-05,0853,N,VIIRS,n,2,286.49,1.51,N,2
39.61794,-119.26363,305.07,0.53,0.67,2023-07-05,0853,N,VIIRS,n,2,290.44,0.7,N,2
38.05648,-119.934,299.01,0.57,0.69,2023-07-05,0854,N,VIIRS,n,2,285.36,1.62,N,0
38.05,-119.93405,349.9,0.57,0.69,2023-07-05,0854,N,VIIRS,n,2,288.92,5.29,N,0
38.04351,-119.93331,301.69,0.57,0.69,2023-07-05,0854,N,VIIRS,n,2,285.68,5.29,N,0
38.04966,-119.93304,351.54,0.57,0.69,2023-07-05,0854,N,VIIRS,n,2,289.09,6.12,N,0
38.04316,-119.93222,297.16,0.57,0.69,2023-07-05,0854,N,VIIRS,n,2,285.68,6.12,N,0
36.35886,-114.90946,315.56,0.58,0.52,2023-07-05,0854,N,VIIRS,n,2,297.2,3.11,N,2
36.33735,-119.27779,305.6,0.51,0.66,2023-07-05,0854,N,VIIRS,n,2,293.4,1.22,N,0
34.60579,-117.33835,320.61,0.38,0.59,2023-07-05,0855,N,VIIRS,n,2,293.47,2.05,N,2
34.33607,-118.52267,306.22,0.45,0.63,2023-07-05,0855,N,VIIRS,n,2,288.44,0.91,N,2
33.66053,-114.52044,338.73,0.52,0.5,2023-07-05,0855,N,VIIRS,n,2,300.8,4.54,N,0
33.65592,-114.52104,320.14,0.52,0.5,2023-07-05,0855,N,VIIRS,n,2,295.21,4.54,N,3
32.72287,-114.56375,304.48,0.51,0.49,2023-07-05,0855,N,VIIRS,n,2,292.74,1.16,N,0
32.7193,-114.57534,338.96,0.51,0.49,2023-07-05,0855,N,VIIRS,n,2,299.24,33.74,N,0
32.7188,-114.56985,345.76,0.51,0.49,2023-07-05,0855,N,VIIRS,n,2,333.53,33.74,N,0
32.7183,-114.56436,357.28,0.51,0.49,2023-07-05,0855,N,VIIRS,n,2,333.93,38.45,N,0
32.7178,-114.55888,332.82,0.51,0.49,2023-07-05,0855,N,VIIRS,n,2,302.48,38.45,N,0
32.71423,-114.57045,333.64,0.51,0.49,2023-07-05,0855,N,VIIRS,n,2,293.33,33.74,N,0
32.64904,-114.81679,302.05,0.52,0.5,2023-07-05,0855,N,VIIRS,n,2,289.52,0.13,N,0
32.55545,-115.44862,306.4,0.57,0.52,2023-07-05,0855,N,VIIRS,n,2,294.33,0.56,N,0
32.50116,-115.03309,307.97,0.54,0.51,2023-07-05,0855,N,VIIRS,n,2,292.73,1.37,N,0
32.49958,-115.03556,303.6,0.54,0.51,2023-07-05,0855,N,VIIRS,n,2,293.04,1.22,N,0
32.32459,-116.39731,347.07,0.32,0.55,2023-07-05,0855,N,VIIRS,n,2,293.39,2.06,N,0
32.32586,-116.4136,298.46,0.32,0.55,2023-07-05,0855,N,VIIRS,n,2,287.91,0.55,N,0
32.32484,-116.40048,300.25,0.32,0.55,2023-07-05,0855,N,VIIRS,n,2,288.45,3.06,N,0
32.32186,-116.42836,305.19,0.32,0.55,2023-07-05,0855,N,VIIRS,n,2,287.19,0.87,N,0
32.31958,-116.39872,309.64,0.32,0.55,2023-07-05,0855,N,VIIRS,n,2,288.64,2.06,N,0
32.31857,-116.38555,304.33,0.32,0.55,2023-07-05,0855,N,VIIRS,n,2,288.44,0.65,N,0
32.32212,-116.4995,342.84,0.33,0.55,2023-07-05,0855,N,VIIRS,n,2,289.82,1.96,N,0
32.32183,-116.49561,316.17,0.33,0.55,2023-07-05,0855,N,VIIRS,n,2,287.68,1.96,N,0
32.3143,-116.39671,306.34,0.32,0.55,2023-07-05,0855,N,VIIRS,n,2,288.58,1.14,N,0
32.31326,-116.38306,300.1,0.32,0.55,2023-07-05,0855,N,VIIRS,n,2,287.47,0.67,N,0
32.31272,-116.37605,311.45,0.32,0.55,2023-07-05,0855,N,VIIRS,n,2,287.2,0.78,N,0
32.30923,-116.39748,321.03,0.32,0.55,2023-07-05,0855,N,VIIRS,n,2,289.26,1.14,N,0
32.30898,-116.39404,299.67,0.32,0.55,2023-07-05,0855,N,VIIRS,n,2,288.61,1.47,N,0
32.30842,-116.38671,308.95,0.32,0.55,2023-07-05,0855,N,VIIRS,n,2,288.56,0.67,N,0
32.30758,-116.37579,307.31,0.32,0.55,2023-07-05,0855,N,VIIRS,n,2,287.87,0.78,N,0
32.30491,-116.40793,337.71,0.32,0.55,2023-07-05,0855,N,VIIRS,n,2,290.4,2.15,N,0
32.3033,-116.3868,314,0.32,0.55,2023-07-05,0855,N,VIIRS,n,2,287.52,0.75,N,0
32.30302,-116.38309,305.81,0.32,0.55,2023-07-05,0855,N,VIIRS,n,2,287.42,0.75,N,0
32.1964,-115.07522,303.32,0.54,0.5,2023-07-05,0855,N,VIIRS,n,2,293.07,0.69,N,0
40.82054,-114.25903,308.97,0.5,0.66,2023-07-05,1033,N,VIIRS,n,2,285.56,1.34,N,2
40.82425,-114.25521,306.65,0.5,0.66,2023-07-05,1033,N,VIIRS,n,2,285.7,2.56,N,2
39.61786,-119.26338,303.1,0.61,0.54,2023-07-05,1034,N,VIIRS,n,2,289.02,1.48,N,2
38.06327,-119.92845,303.93,0.62,0.54,2023-07-05,1034,N,VIIRS,n,2,285.61,1.36,N,0
38.05854,-119.93053,328.57,0.62,0.54,2023-07-05,1034,N,VIIRS,n,2,287.27,6.42,N,0
38.05373,-119.93234,339.9,0.62,0.54,2023-07-05,1034,N,VIIRS,n,2,288.52,6.42,N,0
38.05224,-119.92641,323.81,0.62,0.54,2023-07-05,1034,N,VIIRS,n,2,287.7,6.42,N,0
38.04894,-119.93423,349.4,0.62,0.54,2023-07-05,1034,N,VIIRS,n,2,290.44,5.92,N,0
38.04755,-119.92867,322.94,0.62,0.54,2023-07-05,1034,N,VIIRS,n,2,286.79,5.92,N,0
38.04414,-119.93609,297.15,0.62,0.54,2023-07-05,1034,N,VIIRS,n,2,284.47,5.92,N,0
38.31328,-121.83358,297.29,0.49,0.48,2023-07-05,1034,N,VIIRS,n,2,286.65,0.28,N,2
36.3572,-114.91418,309.25,0.62,0.71,2023-07-05,1034,N,VIIRS,n,2,294.3,2.12,N,2
37.87598,-120.47716,313.32,0.59,0.53,2023-07-05,1034,N,VIIRS,n,2,290.42,1.79,N,0
36.35938,-114.9111,305.23,0.62,0.71,2023-07-05,1034,N,VIIRS,n,2,294,1.85,N,2
37.87128,-120.47894,326.29,0.59,0.53,2023-07-05,1034,N,VIIRS,n,2,290.02,2.82,N,0
36.90143,-120.13437,301.71,0.32,0.55,2023-07-05,1035,N,VIIRS,n,2,289.6,0.4,N,0
34.60876,-117.33858,315.82,0.52,0.67,2023-07-05,1035,N,VIIRS,n,2,292.3,2.61,N,2
34.60979,-117.33854,311.98,0.52,0.67,2023-07-05,1035,N,VIIRS,n,2,291.25,2.53,N,2
33.65885,-114.51723,309.09,0.77,0.77,2023-07-05,1035,N,VIIRS,n,2,291.51,3.3,N,0
34.43521,-118.35576,302.1,0.46,0.64,2023-07-05,1035,N,VIIRS,n,2,286.75,1.95,N,0
34.4339,-118.35101,315.81,0.46,0.64,2023-07-05,1035,N,VIIRS,n,2,286.61,1.73,N,0
34.43011,-118.35292,330.17,0.46,0.64,2023-07-05,1035,N,VIIRS,n,2,287.13,3.32,N,0
34.33228,-118.51868,303.12,0.46,0.63,2023-07-05,1035,N,VIIRS,n,2,287.12,0.93,N,2
32.32454,-116.41433,300.59,0.66,0.73,2023-07-05,1036,N,VIIRS,n,2,286.46,0.28,N,0
32.30854,-116.38506,319.7,0.67,0.73,2023-07-05,1036,N,VIIRS,n,2,286.71,2.38,N,0
32.32069,-116.38208,296.91,0.67,0.73,2023-07-05,1036,N,VIIRS,n,2,285.8,0.6,N,0
32.32342,-116.41656,297.89,0.67,0.73,2023-07-05,1036,N,VIIRS,n,2,285.78,1.03,N,0
32.31027,-116.37135,301.76,0.67,0.74,2023-07-05,1036,N,VIIRS,n,2,286.19,0.83,N,0
32.30766,-116.38738,331.23,0.67,0.73,2023-07-05,1036,N,VIIRS,n,2,287.26,5.34,N,0
32.32588,-116.49986,305.29,0.66,0.73,2023-07-05,1036,N,VIIRS,n,2,287.46,2.06,N,0
32.32424,-116.49426,299.54,0.66,0.73,2023-07-05,1036,N,VIIRS,n,2,285.73,0.96,N,0
32.20272,-115.07851,348.33,0.49,0.49,2023-07-05,2014,N,VIIRS,n,2,315.92,10.72,D,0
32.34016,-114.95457,345.73,0.48,0.48,2023-07-05,2014,N,VIIRS,n,2,315.36,8.24,D,0
32.52185,-115.00656,345.86,0.48,0.48,2023-07-05,2014,N,VIIRS,l,2,320.82,8.61,D,0
32.57621,-114.96552,367,0.48,0.48,2023-07-05,2014,N,VIIRS,l,2,329.09,20.99,D,0
32.57513,-114.97053,350.23,0.48,0.48,2023-07-05,2014,N,VIIRS,l,2,328.26,20.99,D,0
32.57946,-114.97182,348.23,0.48,0.48,2023-07-05,2014,N,VIIRS,n,2,323.06,20.99,D,0
32.55537,-115.10419,367,0.48,0.48,2023-07-05,2014,N,VIIRS,l,2,325.52,9.2,D,0
32.55862,-115.11059,351.16,0.48,0.48,2023-07-05,2014,N,VIIRS,n,2,321.09,12,D,0
32.56299,-115.11191,367,0.48,0.48,2023-07-05,2014,N,VIIRS,l,2,326.1,4.32,D,0
32.56189,-115.117,367,0.49,0.48,2023-07-05,2014,N,VIIRS,l,2,328.69,4.32,D,0
32.30138,-116.37682,367,0.58,0.52,2023-07-05,2014,N,VIIRS,h,2,330.03,32.37,D,0
32.30611,-116.35599,346,0.58,0.52,2023-07-05,2014,N,VIIRS,n,2,320.88,30.92,D,0
32.3045,-116.36309,356.08,0.58,0.52,2023-07-05,2014,N,VIIRS,n,2,324.59,30.92,D,0
32.30289,-116.37018,354.76,0.58,0.52,2023-07-05,2014,N,VIIRS,n,2,328.21,32.37,D,0
32.29994,-116.38317,349.94,0.58,0.52,2023-07-05,2014,N,VIIRS,n,2,323.35,31.01,D,0
32.31064,-116.35822,367,0.58,0.52,2023-07-05,2014,N,VIIRS,h,2,319.69,30.92,D,0
32.30737,-116.37264,367,0.58,0.52,2023-07-05,2014,N,VIIRS,h,2,319.84,32.37,D,0
32.30893,-116.36575,350.57,0.58,0.52,2023-07-05,2014,N,VIIRS,n,2,320.07,30.92,D,0
32.30595,-116.37894,353.86,0.58,0.52,2023-07-05,2014,N,VIIRS,n,2,325.34,32.37,D,0
32.30455,-116.38509,355.35,0.58,0.52,2023-07-05,2014,N,VIIRS,n,2,330.19,31.01,D,0
32.30914,-116.38709,367,0.58,0.52,2023-07-05,2014,N,VIIRS,l,2,329.06,27.82,D,0
32.31656,-116.3766,367,0.58,0.52,2023-07-05,2014,N,VIIRS,l,2,325.05,16.22,D,0
32.32271,-116.37166,367,0.58,0.52,2023-07-05,2014,N,VIIRS,h,2,331.35,116.17,D,0
32.32133,-116.37779,355.26,0.58,0.52,2023-07-05,2014,N,VIIRS,l,2,332.63,62.44,D,0
32.31995,-116.38388,367,0.58,0.52,2023-07-05,2014,N,VIIRS,l,2,327.24,62.44,D,0
32.31859,-116.38988,367,0.58,0.52,2023-07-05,2014,N,VIIRS,l,2,328.21,15.91,D,0
32.32614,-116.37876,367,0.58,0.52,2023-07-05,2014,N,VIIRS,h,2,356.19,62.44,D,0
32.32479,-116.38473,367,0.58,0.52,2023-07-05,2014,N,VIIRS,h,2,339.23,62.44,D,0
32.32886,-116.36671,367,0.58,0.52,2023-07-05,2014,N,VIIRS,l,2,325.08,116.17,D,0
32.3275,-116.37275,367,0.58,0.52,2023-07-05,2014,N,VIIRS,l,2,361.23,116.17,D,0
32.32345,-116.3907,352.1,0.58,0.52,2023-07-05,2014,N,VIIRS,l,2,329.6,15.91,D,0
32.33099,-116.37959,367,0.58,0.52,2023-07-05,2014,N,VIIRS,h,2,342.06,123.07,D,0
32.33234,-116.37357,367,0.58,0.52,2023-07-05,2014,N,VIIRS,l,2,361.43,691.93,D,0
32.32966,-116.38547,367,0.58,0.52,2023-07-05,2014,N,VIIRS,l,2,326.56,123.07,D,0
32.32834,-116.39134,367,0.58,0.52,2023-07-05,2014,N,VIIRS,l,2,328.3,110.27,D,0
32.32568,-116.40313,355.84,0.58,0.52,2023-07-05,2014,N,VIIRS,l,2,325.37,37.68,D,0
32.32434,-116.40907,367,0.58,0.52,2023-07-05,2014,N,VIIRS,l,2,332.6,37.68,D,0
32.32299,-116.41503,367,0.58,0.52,2023-07-05,2014,N,VIIRS,l,2,327.88,18.44,D,0
32.32914,-116.41016,367,0.58,0.52,2023-07-05,2014,N,VIIRS,h,2,328.52,37.68,D,0
32.3305,-116.40411,353.01,0.58,0.52,2023-07-05,2014,N,VIIRS,l,2,338.48,37.68,D,0
32.31189,-116.37031,367,0.58,0.52,2023-07-05,2014,N,VIIRS,h,2,316.53,25.05,D,0
32.30762,-116.38857,367,0.58,0.52,2023-07-05,2014,N,VIIRS,h,2,329.36,8.74,D,0
32.31359,-116.36305,355.16,0.58,0.52,2023-07-05,2014,N,VIIRS,l,2,310.2,21.55,D,0
32.30902,-116.38257,367,0.58,0.52,2023-07-05,2014,N,VIIRS,l,2,325.28,8.74,D,0
32.31365,-116.38436,367,0.58,0.52,2023-07-05,2014,N,VIIRS,l,2,326.12,8.74,D,0
32.31224,-116.39041,367,0.58,0.52,2023-07-05,2014,N,VIIRS,l,2,326.36,8.74,D,0
32.32127,-116.37337,356.58,0.58,0.52,2023-07-05,2014,N,VIIRS,l,2,329.71,70.56,D,0
32.31983,-116.37951,351.47,0.58,0.52,2023-07-05,2014,N,VIIRS,l,2,329.91,70.56,D,0
32.31843,-116.38552,367,0.58,0.52,2023-07-05,2014,N,VIIRS,l,2,326.31,23.83,D,0
32.32606,-116.37443,367,0.58,0.52,2023-07-05,2014,N,VIIRS,h,2,353.6,70.56,D,0
32.32466,-116.38046,367,0.58,0.52,2023-07-05,2014,N,VIIRS,h,2,353.77,70.56,D,0
32.32746,-116.36842,367,0.58,0.52,2023-07-05,2014,N,VIIRS,l,2,341.68,154.43,D,0
32.32327,-116.38645,354.07,0.58,0.52,2023-07-05,2014,N,VIIRS,l,2,331.1,23.83,D,0
32.32188,-116.39242,367,0.58,0.52,2023-07-05,2014,N,VIIRS,l,2,327.11,23.83,D,0
32.3205,-116.39834,367,0.58,0.52,2023-07-05,2014,N,VIIRS,l,2,325.41,12.32,D,0
32.31916,-116.40408,367,0.58,0.52,2023-07-05,2014,N,VIIRS,l,2,329.48,12.32,D,0
32.33231,-116.36926,367,0.58,0.52,2023-07-05,2014,N,VIIRS,h,2,355.76,499.26,D,0
32.32951,-116.38129,367,0.58,0.52,2023-07-05,2014,N,VIIRS,h,2,350.23,131,D,0
32.32541,-116.39895,354.81,0.58,0.52,2023-07-05,2014,N,VIIRS,n,2,328.54,32.7,D,0
32.3309,-116.37533,367,0.58,0.52,2023-07-05,2014,N,VIIRS,l,2,353.52,131,D,0
32.32816,-116.38713,367,0.58,0.52,2023-07-05,2014,N,VIIRS,l,2,328.25,15.71,D,0
32.32678,-116.39305,367,0.58,0.52,2023-07-05,2014,N,VIIRS,l,2,329.11,15.71,D,0
32.32405,-116.40481,350.35,0.58,0.52,2023-07-05,2014,N,VIIRS,l,2,329.23,32.7,D,0
32.32269,-116.41066,367,0.58,0.52,2023-07-05,2014,N,VIIRS,l,2,328.29,13.91,D,0
32.32131,-116.41656,367,0.58,0.52,2023-07-05,2014,N,VIIRS,l,2,328.37,13.91,D,0
32.33027,-116.39977,367,0.58,0.52,2023-07-05,2014,N,VIIRS,h,2,322.44,32.7,D,0
32.32892,-116.40558,367,0.58,0.52,2023-07-05,2014,N,VIIRS,h,2,338.78,32.7,D,0
32.3275,-116.4117,367,0.58,0.52,2023-07-05,2014,N,VIIRS,h,2,328.73,13.91,D,0
32.33577,-116.37605,354.66,0.58,0.52,2023-07-05,2014,N,VIIRS,n,2,307.9,131,D,0
32.33439,-116.38203,354.03,0.58,0.52,2023-07-05,2014,N,VIIRS,n,2,311.88,131,D,0
32.33163,-116.39391,351.88,0.58,0.52,2023-07-05,2014,N,VIIRS,n,2,325.98,15.71,D,0
32.33353,-116.40749,367,0.58,0.52,2023-07-05,2014,N,VIIRS,h,2,317.43,65.94,D,0
32.33638,-116.39521,356.13,0.58,0.52,2023-07-05,2014,N,VIIRS,n,2,316.3,63.19,D,0
32.33495,-116.40138,367,0.58,0.52,2023-07-05,2014,N,VIIRS,l,2,326.22,65.94,D,0
32.33168,-116.48096,367,0.58,0.52,2023-07-05,2014,N,VIIRS,h,2,324.01,26.94,D,0
33.81628,-116.45377,350.67,0.54,0.51,2023-07-05,2014,N,VIIRS,l,2,325.32,6.64,D,0
33.81758,-116.44803,367,0.54,0.51,2023-07-05,2014,N,VIIRS,l,2,326.6,6.64,D,0
33.81499,-116.4595,367,0.54,0.51,2023-07-05,2014,N,VIIRS,l,2,327.08,10.88,D,0
34.00928,-117.37471,341.8,0.6,0.53,2023-07-05,2014,N,VIIRS,l,2,315.25,7.58,D,0
36.69657,-119.88183,336.38,0.35,0.57,2023-07-05,2015,N,VIIRS,l,2,311.26,3.87,D,0
36.57732,-120.40627,344.73,0.38,0.59,2023-07-05,2015,N,VIIRS,l,2,318.48,6.97,D,0
37.55496,-120.88897,330.82,0.38,0.59,2023-07-05,2015,N,VIIRS,l,2,304.36,2.56,D,0
37.55385,-120.89314,335.21,0.38,0.59,2023-07-05,2015,N,VIIRS,n,2,306.73,3.37,D,0
37.60626,-120.89156,346.08,0.38,0.59,2023-07-05,2015,N,VIIRS,n,2,307.31,4.13,D,0
38.04459,-119.9287,367,0.33,0.55,2023-07-05,2015,N,VIIRS,h,2,305.45,18.64,D,0
38.04552,-119.92501,341.51,0.33,0.55,2023-07-05,2015,N,VIIRS,n,2,298.8,14.17,D,0
38.05036,-119.92725,367,0.33,0.55,2023-07-05,2015,N,VIIRS,h,2,305.63,8.47,D,0
38.0493,-119.93143,367,0.33,0.55,2023-07-05,2015,N,VIIRS,h,2,303.5,14.32,D,0
38.05505,-119.93009,367,0.33,0.55,2023-07-05,2015,N,VIIRS,h,2,298.3,8.47,D,0
38.05608,-119.92603,350.62,0.33,0.55,2023-07-05,2015,N,VIIRS,n,2,298.15,8.47,D,0
38.06078,-119.92883,330.06,0.33,0.55,2023-07-05,2015,N,VIIRS,n,2,298.43,2.54,D,0
