OBJECTID,SourceOID,ABCDMisc,ADSPermissionState,ContainmentDateTime,ControlDateTime,CreatedBySystem,IncidentSize,DiscoveryAcres,DispatchCenterID,EstimatedCostToDate,FinalAcres,FinalFireReportApprovedByTitle,FinalFireReportApprovedByUnit,FinalFireReportApprovedDate,FireBehaviorGeneral,FireBehaviorGeneral1,FireBehaviorGeneral2,FireBehaviorGeneral3,FireCause,FireCauseGeneral,FireCauseSpecific,FireCode,FireDepartmentID,FireDiscoveryDateTime,FireMgmtComplexity,FireOutDateTime,FireStrategyConfinePercent,FireStrategyFullSuppPercent,FireStrategyMonitorPercent,FireStrategyPointZonePercent,FSJobCode,FSOverrideCode,GACC,ICS209ReportDateTime,ICS209ReportForTimePeriodFrom,ICS209ReportForTimePeriodTo,ICS209ReportStatus,IncidentManagementOrganization,IncidentName,IncidentShortDescription,IncidentTypeCategory,IncidentTypeKind,InitialLatitude,InitialLongitude,InitialResponseAcres,InitialResponseDateTime,IrwinID,IsFireCauseInvestigated,IsFireCodeRequested,IsFSAssisted,IsMultiJurisdictional,IsQuarantined,IsReimbursable,IsTrespass,IsUnifiedCommand,IsValid,LocalIncidentIdentifier,PercentContained,PercentPerimeterToBeContained,POOCity,POOCounty,POODispatchCenterID,POOFips,POOJurisdictionalAgency,POOJurisdictionalUnit,POOJurisdictionalUnitParentUnit,POOLandownerCategory,POOLandownerKind,POOLegalDescPrincipalMeridian,POOLegalDescQtr,POOLegalDescQtrQtr,POOLegalDescRange,POOLegalDescSection,POOLegalDescTownship,POOPredictiveServiceAreaID,POOProtectingAgency,POOProtectingUnit,POOState,PredominantFuelGroup,PredominantFuelModel,PrimaryFuelModel,SecondaryFuelModel,TotalIncidentPersonnel,UniqueFireIdentifier,WFDSSDecisionStatus,EstimatedFinalCost,OrganizationalAssessment,StrategicDecisionPublishDate,CreatedOnDateTime_dt,ModifiedOnDateTime_dt,IsCpxChild,CpxName,CpxID,SourceGlobalID,GlobalID,IncidentComplexityLevel,x,y
320885,28041209,,DEFAULT,7/11/2023 7:20:00 AM,7/11/2023 8:23:00 AM,cfcad,1.3,0.01,CASCCC,,1.3,,,,,,,,Undetermined,,,QC04,,7/11/2023 7:03:59 AM,,,,,,,,,ONCC,,,,,,HOLEY,,WF,FI,37.831047,-121.614115,,,{DB863126-5C86-45AA-BEF4-0D82D3900A6B},,0,1,1,0,1,1,,1,005229,,,,Contra Costa,CASCCC,06013,,,,Private,Private,,,,,,,NC03B,CAL FIRE,CASCU,US-CA,,,,,,2023-CASCU-005229,No Decision,,,,7/11/2023 7:22:34 AM,7/11/2023 8:24:12 AM,0,,,{47BA8F33-F33F-40EE-84F1-D3B6026CB1AD},95cbfe3f-63c4-4f39-a3ed-af4284d1f8ed,,-121.6141,37.83065
320887,28041211,,DEFAULT,7/11/2023 7:50:00 AM,7/11/2023 8:31:00 AM,cfcad,0.01,0.01,CABECC,,0.01,,,,,,,,Undetermined,,,,,7/11/2023 7:33:04 AM,,,,,,,,,OSCC,,,,,,BRIDGE,,WF,FI,35.829814,-120.844884,,,{95DC7869-F7E7-467D-B2EF-2D1DE8F5C025},,0,,,0,,,,1,004056,,,,Monterey,CABECC,06053,,,,Private,Private,,,,,,,SC06,CAL FIRE,CABEU,US-CA,,,,,,2023-CABEU-004056,No Decision,,,,7/11/2023 7:33:40 AM,7/11/2023 8:44:34 AM,0,,,{F471CB94-34FB-4BCB-8159-B6E011E26129},b6025dc0-2fbd-4436-82dc-487b1f82f3c6,,-120.844884,35.829814
320888,28041212,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,7/11/2023 7:34:28 AM,,,,,,,,,OSCC,,,,,,LAC-229991,,WF,FI,34.71874,-118.17694,,,{065F793D-E4F9-476E-B118-AB67BAE67C39},,0,,,0,,,,1,229991,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC15,C&L,CALAC,US-CA,,,,,,2023-CALAC-229991,No Decision,,,,7/11/2023 7:38:48 AM,7/11/2023 7:38:48 AM,0,,,{71ADA22D-2F90-4C38-BDF2-DD93E567311A},25fe55b4-c2d0-41d1-9589-2fde6a5db4c9,,-118.17694,34.71874
320889,28041213,,DEFAULT,7/11/2023 8:02:30 AM,,cfcad,0.01,0.01,CAMMCC,,,,,,,,,,Undetermined,,,,,7/11/2023 7:47:19 AM,,,,,,,,,OSCC,,,,,,HWY 99  N/ CLEVELAND AV OFF RAMP NB,,WF,FI,36.972153,-120.073253,,,{EDA9C7F8-31A6-4035-B8C3-0C7A5191BCED},,0,0,0,0,0,0,,1,015169,,,,Madera,CAMMCC,06039,,,,City,Other,,,,,,,SC05,CAL FIRE,CAMMU,US-CA,,,,,,2023-CAMMU-015169,No Decision,,,,7/11/2023 8:02:35 AM,7/11/2023 8:12:07 AM,0,,,{F6E62961-7971-4672-A312-C9AA1EA3E967},bda719ef-4f08-4fcd-8468-02473e3e2bee,,-120.073253,36.972153
320890,28041214,,DEFAULT,7/12/2023 2:50:00 PM,7/13/2023 10:22:00 PM,cfcad,0.01,0.01,CALNCC,,0.01,,,,,,,,Undetermined,,,,,7/11/2023 8:43:14 AM,,,,,,,,,ONCC,,,,,,MIDDLE,,WF,FI,38.90408,-122.284,,,{BF26747B-91F0-488A-9757-C821C91DA6B2},,0,,,0,,,,1,012920,,,,Yolo,CALNCC,06113,BLM,CACND,,BLM,Federal,,,,,,,NC05,CAL FIRE,CALNU,US-CA,,,,,,2023-CALNU-012920,No Decision,,,,7/11/2023 8:43:54 AM,7/13/2023 10:23:55 PM,0,,,{B0B3D71A-620B-48F0-9EC1-BE7D2500A511},a450ec6d-b51c-4618-a793-d28ba740102e,,-122.284,38.90408
346148,28067480,,DEFAULT,,,INFORM_Inspector,23,23,CALNCC,,,,,,,,,,,,,,,7/11/2023 8:46:35 AM,,,,,,,,,ONCC,,,,,,Middle,,WF,FI,,,,,{00719A26-873D-47F4-A44B-6EBBBA47C96D},,0,0,,0,,,,1,CAPNF095,,,,Yolo,CALNCC,06113,,,,Private,Private,,,,,,,NC05,CAL FIRE,CALNU,US-CA,,,,,,2023-CALNU-CAPNF095,No Decision,,,,11/30/2023 8:15:09 PM,11/30/2023 8:15:09 PM,0,,,{511D63D0-E438-4C5B-9B10-E135D4B4544D},734489bf-c9f0-4eb8-a7d7-254512bd162c,,-122.30020373,38.91216514
320891,28041215,,DEFAULT,7/11/2023 9:16:00 AM,7/11/2023 10:13:28 AM,cfcad,0.01,0.01,CASLCC,,0.01,,,,,,,,Undetermined,,,,,7/11/2023 8:52:43 AM,,,,,,,,,OSCC,,,,,,GROVE,,WF,FI,35.658685,-120.499723,,,{23E461EC-4D8F-41F4-8055-3A4C8C2A3F88},,0,,,0,,,,1,010588,,,,San Luis Obispo,CASLCC,06079,,,,Private,Private,,,,,,,SC06,CAL FIRE,CASLU,US-CA,,,,,,2023-CASLU-010588,No Decision,,,,7/11/2023 8:53:22 AM,7/11/2023 10:30:16 AM,0,,,{9A62AF2E-4D78-459A-A426-808EE0BC9579},0b56bdfc-d107-42f5-8098-45337e57a31f,,-120.499723,35.658685
320892,28041216,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,7/11/2023 10:03:28 AM,,,,,,,,,OSCC,,,,,,LAC-230059,,WF,FI,34.58275,-118.11861,,,{AC845CA8-5346-40FF-A973-8642B778DE88},,0,,,0,,,,1,230059,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC15,C&L,CALAC,US-CA,,,,,,2023-CALAC-230059,No Decision,,,,7/11/2023 10:06:48 AM,7/11/2023 10:06:48 AM,0,,,{57872BB2-CB50-48BE-8029-3B5D1AF137DD},879f7a74-f3c4-41da-b305-19001d14e7fb,,-118.11861,34.58275
320895,28041219,,DEFAULT,7/11/2023 12:04:00 PM,,cfcad,0.01,0.01,CARRCC,,0.01,,,,,,,,Undetermined,,,,,7/11/2023 11:51:58 AM,,,,,,,,,OSCC,,,,,,JOHN NOBLES AV / MONROE ST,,WF,FI,33.711117,-116.233832,,,{F448DD39-7342-46DD-B57C-9F5A713B3CC5},,0,0,0,0,0,0,,1,100562,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC12,CAL FIRE,CARRU,US-CA,,,,,,2023-CARRU-100562,No Decision,,,,7/11/2023 11:59:53 AM,7/11/2023 12:11:28 PM,0,,,{8C80C5D8-9FD4-45E3-8D64-F51A8C079D58},e6da487a-99d5-4b57-876f-36d781f8a696,,-116.233832,33.711117
320896,28041220,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,7/11/2023 11:55:07 AM,,,,,,,,,OSCC,,,,,,LAC-230104,,WF,FI,33.92624,-118.21336,,,{BA328CA2-0038-4DD5-8890-44C174389EC4},,0,,,0,,,,1,230104,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2023-CALAC-230104,No Decision,,,,7/11/2023 12:00:48 PM,7/11/2023 12:00:48 PM,0,,,{D771E6E2-3BDB-4D2E-AD27-4FB6372F5B1A},69631c63-e334-4719-8256-e7d83c7f2860,,-118.21336,33.92624
320897,28041221,,DEFAULT,,,cfcad,,0.01,CARRCC,,,,,,,,,,Undetermined,,,,,7/11/2023 12:03:12 PM,,,,,,,,,OSCC,,,,,,CLINTON KEITH RD  WILD,,WF,FI,33.596551,-117.243878,,,{F201B95F-4328-4E58-A300-803350F84D45},,0,0,0,0,0,0,,1,100564,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC08,CAL FIRE,CARRU,US-CA,,,,,,2023-CARRU-100564,No Decision,,,,7/11/2023 12:24:28 PM,7/11/2023 12:24:28 PM,0,,,{D8627FE3-EF33-422E-867A-ADBBE501BE26},80a7df43-1dd1-4c0d-93d8-975d7297aeb8,,-117.243878,33.596551
320901,28041225,,DEFAULT,7/11/2023 12:53:00 PM,,cfcad,0.01,0.01,CAYICC,,,,,,,,,,Undetermined,,,,,7/11/2023 12:27:24 PM,,,,,,,,,ONCC,,,,,,MONTAGUE,,WF,FI,41.741217,-122.625199,,,{4E8B72BF-01BD-4373-916D-9BED03B98029},,0,0,0,0,0,0,,1,005782,,,,Siskiyou,CAYICC,06093,,,,Private,Private,,,,,,,NC06,CAL FIRE,CASKU,US-CA,,,,,,2023-CASKU-005782,No Decision,,,,7/11/2023 12:53:40 PM,7/11/2023 1:50:42 PM,0,,,{11D45069-8067-488E-A567-70C0CAF10A4A},7aa57c62-a3a8-4b18-97f1-8b07b66c707f,,-122.629693,41.739967
320899,28041223,,DEFAULT,7/11/2023 12:38:50 PM,,cfcad,0.01,0.01,CARRCC,,0.01,,,,,,,,Undetermined,,,,,7/11/2023 12:30:39 PM,,,,,,,,,OSCC,,,,,,DR CARREON BL  INDO,,WF,FI,33.707441,-116.232455,,,{DFE321E2-0225-4364-BD4B-E62B7E5BCA23},,0,0,0,0,0,0,,1,100569,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC12,CAL FIRE,CARRU,US-CA,,,,,,2023-CARRU-100569,No Decision,,,,7/11/2023 12:38:56 PM,7/11/2023 1:11:14 PM,0,,,{2858EBFA-DE89-4881-947C-520E681CB946},fab77aa7-7658-451a-8a5a-511596eae3e0,,-116.232455,33.707441
320903,28041227,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,7/11/2023 1:16:17 PM,,,,,,,,,OSCC,,,,,,LAC-230136,,WF,FI,33.9654,-118.19574,,,{05DFAEE3-36ED-4FF6-8AD4-786A49ACE32B},,0,,,0,,,,1,230136,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2023-CALAC-230136,No Decision,,,,7/11/2023 1:18:48 PM,7/11/2023 1:18:48 PM,0,,,{39F6AD42-732F-4741-BCC8-40F76D635E96},396ba678-40e7-4290-bc03-bf6e4a31e72e,,-118.19574,33.9654
320911,28041237,,DEFAULT,,,cfcad,,0.01,CARRCC,,,,,,,,,,Undetermined,,,,,7/11/2023 1:42:58 PM,,,,,,,,,OSCC,,,,,,DIANA ST /W SAN JACINTO AV,,WF,FI,33.786516,-117.256906,,,{132E55C3-C510-4B03-AD7F-4A4FDD18D08B},,0,0,0,0,0,0,,1,100584,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC08,CAL FIRE,CARRU,US-CA,,,,,,2023-CARRU-100584,No Decision,,,,7/11/2023 2:14:12 PM,7/11/2023 2:14:12 PM,0,,,{F3257BA8-A178-474A-BFA5-50C23A9AA7FD},039ae8c8-a574-4f3c-ba01-a073a7dff2cb,,-117.256906,33.786516
320907,28041231,,DEFAULT,7/11/2023 1:49:00 PM,,cfcad,0.01,0.01,CAYICC,,,,,,,,,,Undetermined,,,,,7/11/2023 1:48:31 PM,,,,,,,,,ONCC,,,,,,EXECUTIVE CT  YREKA,,WF,FI,41.730008,-122.63053,,,{D6437162-14D9-4629-AE95-2E9EC64A38DA},,0,0,0,0,0,0,,1,005784,,,,Siskiyou,CAYICC,06093,,,,Private,Private,,,,,,,NC06,CAL FIRE,CASKU,US-CA,,,,,,2023-CASKU-005784,No Decision,,,,7/11/2023 1:49:51 PM,7/11/2023 1:50:27 PM,0,,,{9BAE4B5F-6B7C-4954-90E9-90FEEDA13CDC},0b8ec703-4c0b-46a0-a8ea-d2b2314c0e98,,-122.63053,41.730008
320912,28041238,,DEFAULT,7/11/2023 2:14:00 PM,,cfcad,0.01,0.01,CAYICC,,,,,,,,,,Undetermined,,,,,7/11/2023 2:11:07 PM,,,,,,,,,ONCC,,,,,,E MINER ST / CENTER ST,,WF,FI,41.731294,-122.634474,,,{D9EE65DF-C63F-4448-9327-89C4C6AB16F8},,0,0,0,0,0,0,,1,005786,,,,Siskiyou,CAYICC,06093,,,,Private,Private,,,,,,,NC06,CAL FIRE,CASKU,US-CA,,,,,,2023-CASKU-005786,No Decision,,,,7/11/2023 2:14:21 PM,7/11/2023 2:14:28 PM,0,,,{3D8E923A-F23E-44AD-B9F2-67A29D5158D7},18747357-62d2-48f4-9b2e-96e86328c394,,-122.634474,41.731294
320915,28041241,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,7/11/2023 2:46:38 PM,,,,,,,,,OSCC,,,,,,LAC-230203,,WF,FI,33.92471,-118.21196,,,{4603E6D7-A0DC-4B4F-989E-3675E3CBF59D},,0,,,0,,,,1,230203,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2023-CALAC-230203,No Decision,,,,7/11/2023 2:48:48 PM,7/11/2023 2:48:48 PM,0,,,{5BE50C88-2800-49B2-A3D4-B4DC6888FF72},96ad4902-47ce-4555-aeb5-e7d3e42ab69f,,-118.21196,33.92471
320919,28041245,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,7/11/2023 3:20:58 PM,,,,,,,,,OSCC,,,,,,LAC-230227,,WF,FI,33.92471,-118.21198,,,{247A4EC5-6864-45AD-9D59-1C1AB9F1C6BC},,0,,,0,,,,1,230227,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2023-CALAC-230227,No Decision,,,,7/11/2023 3:24:49 PM,7/11/2023 3:24:49 PM,0,,,{B0CFCE50-EEE5-481E-B568-F1F1C488F400},4b04b8f2-a2d7-4d09-b895-e4506b2c8ed5,,-118.21198,33.92471
320936,28041262,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,7/11/2023 4:45:16 PM,,,,,,,,,OSCC,,,,,,LAC-230312,,WF,FI,34.05761,-117.804,,,{5B8EFE13-8584-4776-9DC8-CFA9460C62EB},,0,,,0,,,,1,230312,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2023-CALAC-230312,No Decision,,,,7/11/2023 4:48:48 PM,7/11/2023 4:48:48 PM,0,,,{E2482EFD-BF0C-4A76-B9C0-305278BE46EE},c258c5c0-7791-4e80-9cb7-cf25b9b5f2e8,,-117.804,34.05761
320938,28041264,,DEFAULT,,,cfcad,,0.01,CASDIC,,,,,,,,,,Undetermined,,,,,7/11/2023 4:49:36 PM,,,,,,,,,OSCC,,,,,,TAVER,,WF,FI,32.84017,-116.779716,,,{1B2EEFB7-E12C-4CE5-9262-23D0874706B6},,0,0,0,0,0,0,,1,016176,,,,San Diego,CASDIC,06073,,,,Private,Private,,,,,,,SC08,CAL FIRE,CASDU,US-CA,,,,,,2023-CASDU-016176,No Decision,,,,7/11/2023 4:52:33 PM,7/11/2023 4:52:33 PM,0,,,{A5E72082-A5FF-49BF-BA65-5C8BAC2A7E8B},f09ad64a-5549-41b6-b2fc-1060a537fbb2,,-116.779716,32.84017
320937,28041263,,DEFAULT,7/11/2023 5:36:02 PM,,cfcad,0.01,0.01,CARRCC,,0.01,,,,,,,,Undetermined,,,QC1T,,7/11/2023 4:50:17 PM,,,,,,,PN,1522,OSCC,,,,,,ELM,,WF,FI,33.898976,-116.754528,,,{C44FB502-7AA8-430F-A2F2-67CD473166FE},,0,1,1,0,1,0,,1,100650,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC11,CAL FIRE,CARRU,US-CA,,,,,,2023-CARRU-100650,No Decision,,,,7/11/2023 4:51:22 PM,7/11/2023 6:29:22 PM,0,,,{3B30EA4A-3160-43A5-8FE5-CF659F1EBC00},98bc295d-9a3d-4231-b6f4-146350e5dbd5,,-116.754528,33.898976
320943,28041268,,DEFAULT,7/12/2023 2:47:00 AM,7/13/2023 5:50:00 PM,cfcad,0.01,0.01,CABECC,,0.01,,,,,,,,Undetermined,,,,,7/11/2023 5:02:54 PM,,,,,,,,,OSCC,,,,,,BLUEJAY,,WF,FI,36.404311,-121.259667,,,{2873DA02-1739-4C09-A32D-E0FE7B17D44C},,0,,,0,,,,1,004061,,,,Monterey,CABECC,06053,,,,Private,Private,,,,,,,SC07,CAL FIRE,CABEU,US-CA,,,,,,2023-CABEU-004061,No Decision,,,,7/11/2023 5:03:38 PM,7/13/2023 6:54:35 PM,0,,,{31BB1A12-EBD3-4FB2-875F-0905CB5BAD94},89eacf8f-86ad-4977-9b25-d8e637fd4fe3,,-121.229425,36.426185
320944,28041270,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,7/11/2023 5:04:53 PM,,,,,,,,,OSCC,,,,,,LAC-230327,,WF,FI,33.91053,-118.1765,,,{2C7D5D57-BF10-4A14-BA75-9C64B043E23E},,0,,,0,,,,1,230327,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2023-CALAC-230327,No Decision,,,,7/11/2023 5:16:48 PM,7/11/2023 5:16:48 PM,0,,,{3E701D38-6CC3-47C1-9F8E-E1E0CAEE410A},a157dee5-12c1-4b94-a2c7-6167cab4d699,,-118.1765,33.91053
320947,28041273,,DEFAULT,7/11/2023 7:20:00 PM,7/11/2023 7:20:00 PM,cfcad,1.1,0.01,CALNCC,,1.1,,,,,,,,Undetermined,,,QC1N,,7/11/2023 5:19:40 PM,,,,,,,,,ONCC,,,,,,MANZANITA,,WF,FI,38.887988,-122.2377,,,{B984BCA8-7341-4FD8-B4F0-57AFC6E8B508},,0,1,1,0,1,1,,1,012942,,,,Yolo,CALNCC,06113,,,,Private,Private,,,,,,,NC05,CAL FIRE,CALNU,US-CA,,,,,,2023-CALNU-012942,No Decision,,,,7/11/2023 5:37:02 PM,7/12/2023 9:30:18 PM,0,,,{6224DB1E-9EF0-4E3D-93F3-AC63C5FCAD0B},0f9d22e1-c194-4374-80c8-fb5ef442a77b,,-122.2377,38.887988
320948,28041274,,DEFAULT,7/11/2023 5:49:58 PM,,cfcad,0.01,0.01,CARRCC,,0.01,,,,,,,,Undetermined,,,,,7/11/2023 5:33:33 PM,,,,,,,,,OSCC,,,,,,WALLACE ST  JRPV,,WF,FI,34.004869,-117.391432,,,{7F6140DC-E812-438B-974D-072C4E674D27},,0,0,0,0,0,0,,1,100668,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC08,CAL FIRE,CARRU,US-CA,,,,,,2023-CARRU-100668,No Decision,,,,7/11/2023 5:46:34 PM,7/11/2023 5:50:04 PM,0,,,{4629DF89-3908-46C5-B99D-CAE2A66ABF24},733d0836-87fa-4a41-8a88-6f53c39a7924,,-117.391432,34.004869
320953,28041279,,DEFAULT,7/11/2023 7:06:32 PM,7/13/2023 6:58:17 PM,cfcad,11.63,0.01,CAGVCC,,11.63,,,,,,,,Undetermined,,,,,7/11/2023 5:56:38 PM,,,,,,,,,ONCC,,,,,,BREWER,,WF,FI,38.809625,-121.451248,,,{D426CF14-A79F-43CA-B035-04158E4CB3AC},,0,0,0,0,0,0,,1,019665,,,,Placer,CAGVCC,06061,,,,Private,Private,,,,,,,NC05,CAL FIRE,CANEU,US-CA,,,,,,2023-CANEU-019665,No Decision,,,,7/11/2023 6:20:25 PM,7/13/2023 6:58:23 PM,0,,,{8445A84B-7348-479A-8811-3CD76DF15AD9},f2e9b000-6467-44ea-a46c-2c34cb6f397c,,-121.451248,38.809625
320951,28041277,,DEFAULT,7/11/2023 6:17:00 PM,7/11/2023 6:52:00 PM,cfcad,0.01,0.01,CASDIC,,0.01,,,,,,,,Undetermined,,,,,7/11/2023 6:07:09 PM,,,,,,,,,OSCC,,,,,,JEFFERSON 4,,WF,FI,32.716831,-116.8759,,,{98668A2A-ABE4-4687-801C-9EDEC8DADCE2},,0,,,0,,,,1,016178,,,,San Diego,CASDIC,06073,,,,Private,Private,,,,,,,SC08,CAL FIRE,CASDU,US-CA,,,,,,2023-CASDU-016178,No Decision,,,,7/11/2023 6:07:57 PM,7/11/2023 7:02:22 PM,0,,,{70227F69-05BF-4712-9C98-DFFEE2EA05C9},7d590188-411a-48f1-844e-e31a238341bd,,-116.87588,32.716976
320960,28041286,,DEFAULT,7/11/2023 6:51:46 PM,,cfcad,0.1,0.01,CAFKCC,,,,,,,,,,Undetermined,,,,,7/11/2023 6:27:58 PM,,,,,,,,,OSCC,,,,,,PARLIER,,WF,FI,36.620263,-119.547742,,,{473E004A-639B-4E24-8A33-43210BC1FF03},,0,0,0,0,0,0,,1,013830,,,,Fresno,CASICC,06019,,,,Private,Private,,,,,,,SC05,CAL FIRE,CAFKU,US-CA,,,,,,2023-CAFKU-013830,No Decision,,,,7/11/2023 6:51:55 PM,7/13/2023 2:13:54 AM,0,,,{09B8CC5F-7265-4DF0-BC96-E35853602774},e479fccd-7c13-4595-a6ac-229764a52896,,-119.547742,36.620263
320958,28041284,,DEFAULT,7/11/2023 6:48:00 PM,,cfcad,0.01,0.01,CARRCC,,0.01,,,,,,,,Undetermined,,,,,7/11/2023 6:30:28 PM,,,,,,,,,OSCC,,,,,,LEON,,WF,FI,33.733151,-117.120761,,,{83CA6BB9-F22D-495F-8025-7A9B4D6D0823},,0,,,0,,,,1,100693,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC08,CAL FIRE,CARRU,US-CA,,,,,,2023-CARRU-100693,No Decision,,,,7/11/2023 6:31:11 PM,7/11/2023 8:09:04 PM,0,,,{4AB904B0-2D19-4F8C-A8C4-2D723C313DEC},56fc37ee-d36f-4875-917b-c272da3e7b70,,-117.120761,33.733151
320962,28041287,,DEFAULT,7/11/2023 6:54:00 PM,7/15/2023 7:06:00 PM,cfcad,0.44,0.01,CACICC,,0.44,,,,,,,,Undetermined,,,QC1U,,7/11/2023 6:45:48 PM,,,,,,,,,ONCC,,,,,,VALLEY,,WF,FI,38.381847,-120.806018,,,{0630C81B-66D4-4D60-BB35-BA84726B93DB},,0,1,1,0,1,1,,1,018811,,,,Amador,CACICC,06005,,,,Private,Private,,,,,,,NC07,CAL FIRE,CAAEU,US-CA,,,,,,2023-CAAEU-018811,No Decision,,,,7/11/2023 6:57:46 PM,7/20/2023 10:24:19 PM,0,,,{9A26B4B7-2525-4EBF-9EB5-BA2C5162F91D},ebb62a44-f994-4e7a-a3e4-af8c875365dc,,-120.81335,38.380833
320964,28041290,,DEFAULT,7/11/2023 7:52:00 PM,7/11/2023 7:52:00 PM,cfcad,0.01,0.01,CACZCC,,0.01,,,,,,,,Undetermined,,,,,7/11/2023 7:05:14 PM,,,,,,,,,ONCC,,,,,,BURRELL,,WF,FI,37.112457,-121.975755,,,{32E40C5B-CC17-4CD1-9026-27368336AB36},,0,,,0,,,,1,006908,,,,Santa Cruz,CACZCC,06087,,,,Private,Private,,,,,,,NC03B,CAL FIRE,CACZU,US-CA,,,,,,2023-CACZU-006908,No Decision,,,,7/11/2023 7:05:52 PM,8/19/2023 2:42:06 PM,0,,,{12A66CFC-7326-4A71-806D-358F368B9CBC},2c8fe68a-8233-4a3d-bd8d-989b9e2e2c86,,-121.985133,37.142283
320965,28041292,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,7/11/2023 7:07:25 PM,,,,,,,,,OSCC,,,,,,LAC-230476,,WF,FI,33.95045,-118.1757,,,{757FCF13-5831-48F0-BB08-5814E0830CD8},,0,,,0,,,,1,230476,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2023-CALAC-230476,No Decision,,,,7/11/2023 7:12:49 PM,7/11/2023 7:12:49 PM,0,,,{7403C992-2DED-49DD-8649-F7AB6C87EBA6},db30af35-fafe-48a9-a255-5fa96c4062c9,,-118.1757,33.95045
320974,28041299,,FIREREPORTING,7/11/2023 8:42:00 PM,7/11/2023 8:42:00 PM,cfcad,0.01,0.01,CACICC,,0.01,,,,,,,,Undetermined,,,QC1Y,,7/11/2023 7:20:33 PM,,7/12/2023 8:27:00 PM,,,,,,,ONCC,,,,,,ICE,,WF,FI,38.831389,-120.383435,,,{66224E0D-A628-41B8-9EEC-17DA64B64E2F},,0,1,1,0,1,1,,1,018816,,,,El Dorado,CACICC,06017,USFS,CAENF,,USFS,Federal,,,,,,,NC07,USFS,CAENF,US-CA,,,,,,2023-CAENF-018816,No Decision,,,,7/11/2023 7:37:34 PM,7/12/2023 8:29:41 PM,0,,,{114A0842-8865-45F0-8E5B-4F7AFA6175CD},23b967b7-b6c5-4486-be1a-f2c6bafee99e,,-120.38455,38.83225
320971,28041298,,DEFAULT,7/11/2023 7:36:42 PM,,cfcad,0.01,0.01,CALNCC,,,,,,,,,,Undetermined,,,,,7/11/2023 7:26:03 PM,,,,,,,,,ONCC,,,,,,HWY 29  / MADISON ST,,WF,FI,38.38561,-122.349343,,,{26068B4F-5CFC-4D48-9BF1-9DA910C798BB},,0,0,0,0,0,0,,1,012950,,,,Napa,CALNCC,06055,,,,Private,Private,,,,,,,NC02,CAL FIRE,CALNU,US-CA,,,,,,2023-CALNU-012950,No Decision,,,,7/11/2023 7:36:33 PM,7/11/2023 7:36:47 PM,0,,,{B248A089-87D8-40D8-9ADB-B85AADCBA10E},00d25b8d-33bb-42a9-969d-de96a98fb4df,,-122.349343,38.38561
