date,lat,lon,incident_id
2023-07-11,38.905538,-121.065934,{4D0C1765-710B-484F-8095-459519CF40E2}
2023-07-11,36.97154,-120.072983,{638329E6-07AE-416F-8FEE-9178A1A0187A}
2023-07-11,33.960524,-116.501377,{3C5629FE-4CF4-4C51-A8D2-F1B6F182689C}
2023-07-11,34.275162,-118.452078,{750B3E35-3B7A-404D-8C19-6809E46C67EA}
2023-07-11,38.736158,-121.400116,{D8B16B02-1519-45AC-974A-DB32235B6F67}
2023-07-11,33.981135,-117.534063,{76395F1D-A1A4-4585-A17D-8132FC757047}
2023-07-11,39.830328,-123.274248,{817C48F5-2FF5-47CB-BD18-1C46352DF781}
2023-07-11,34.32645,-118.62993,{5C285998-2DD8-4415-B94B-8E78DF30310D}
2023-07-11,36.964167,-120.067427,{45C354DF-A336-4D95-994D-3F91301A1B03}
2023-07-11,37.831047,-121.614115,{DB863126-5C86-45AA-BEF4-0D82D3900A6B}
2023-07-11,35.829814,-120.844884,{95DC7869-F7E7-467D-B2EF-2D1DE8F5C025}
2023-07-11,34.71874,-118.17694,{065F793D-E4F9-476E-B118-AB67BAE67C39}
2023-07-11,36.972153,-120.073253,{EDA9C7F8-31A6-4035-B8C3-0C7A5191BCED}
2023-07-11,38.90408,-122.284,{BF26747B-91F0-488A-9757-C821C91DA6B2}
2023-07-11,38.912165,-122.300204,{00719A26-873D-47F4-A44B-6EBBBA47C96D}
2023-07-11,35.658685,-120.499723,{23E461EC-4D8F-41F4-8055-3A4C8C2A3F88}
2023-07-11,34.58275,-118.11861,{AC845CA8-5346-40FF-A973-8642B778DE88}
2023-07-11,33.711117,-116.233832,{F448DD39-7342-46DD-B57C-9F5A713B3CC5}
2023-07-11,33.92624,-118.21336,{BA328CA2-0038-4DD5-8890-44C174389EC4}
2023-07-11,33.596551,-117.243878,{F201B95F-4328-4E58-A300-803350F84D45}
2023-07-11,41.741217,-122.625199,{4E8B72BF-01BD-4373-916D-9BED03B98029}
2023-07-11,33.707441,-116.232455,{DFE321E2-0225-4364-BD4B-E62B7E5BCA23}
2023-07-11,33.9654,-118.19574,{05DFAEE3-36ED-4FF6-8AD4-786A49ACE32B}
2023-07-11,33.786516,-117.256906,{132E55C3-C510-4B03-AD7F-4A4FDD18D08B}
2023-07-11,41.730008,-122.63053,{D6437162-14D9-4629-AE95-2E9EC64A38DA}
2023-07-11,41.731294,-122.634474,{D9EE65DF-C63F-4448-9327-89C4C6AB16F8}
2023-07-11,33.92471,-118.21196,{4603E6D7-A0DC-4B4F-989E-3675E3CBF59D}
2023-07-11,33.92471,-118.21198,{247A4EC5-6864-45AD-9D59-1C1AB9F1C6BC}
2023-07-11,34.05761,-117.804,{5B8EFE13-8584-4776-9DC8-CFA9460C62EB}
2023-07-11,32.84017,-116.779716,{1B2EEFB7-E12C-4CE5-9262-23D0874706B6}
2023-07-11,33.898976,-116.754528,{C44FB502-7AA8-430F-A2F2-67CD473166FE}
2023-07-11,36.404311,-121.259667,{2873DA02-1739-4C09-A32D-E0FE7B17D44C}
2023-07-11,33.91053,-118.1765,{2C7D5D57-BF10-4A14-BA75-9C64B043E23E}
2023-07-11,38.887988,-122.2377,{B984BCA8-7341-4FD8-B4F0-57AFC6E8B508}
2023-07-11,34.004869,-117.391432,{7F6140DC-E812-438B-974D-072C4E674D27}
2023-07-11,38.809625,-121.451248,{D426CF14-A79F-43CA-B035-04158E4CB3AC}
2023-07-11,32.716831,-116.8759,{98668A2A-ABE4-4687-801C-9EDEC8DADCE2}
2023-07-11,36.620263,-119.547742,{473E004A-639B-4E24-8A33-43210BC1FF03}
2023-07-11,33.733151,-117.120761,{83CA6BB9-F22D-495F-8025-7A9B4D6D0823}
2023-07-11,38.381847,-120.806018,{0630C81B-66D4-4D60-BB35-BA84726B93DB}
2023-07-11,37.112457,-121.975755,{32E40C5B-CC17-4CD1-9026-27368336AB36}
2023-07-11,33.95045,-118.1757,{757FCF13-5831-48F0-BB08-5814E0830CD8}
2023-07-11,38.831389,-120.383435,{66224E0D-A628-41B8-9EEC-17DA64B64E2F}
2023-07-11,38.38561,-122.349343,{26068B4F-5CFC-4D48-9BF1-9DA910C798BB}
2023-07-11,33.828889,-117.762778,{502FDA04-80BB-4844-9DE0-2D2A81155328}
2023-07-11,33.830176,-117.261567,{B3483DB6-E2C5-4A0C-A352-CBF24826FB1A}
2023-07-11,33.975947,-117.234371,{EE27AF84-B2CA-473C-8299-9470FE8A9BC1}
2023-07-11,33.8301,-117.2614,{38C481A4-0ABF-4136-8BA2-8E02035158BA}
2023-07-11,33.92815,-118.2543,{A2A66204-139D-4404-9AFA-A3B72D860410}
2023-07-11,33.9178,-118.11039,{8A48A209-5FE3-4438-B7F9-45A304EADF1A}
2023-07-11,38.440212,-120.991362,{CB41DB0A-E4B1-489D-A4EA-738F2CD6DB3B}
2023-07-11,36.427769,-121.322093,{4E6F704B-37B5-4041-9A53-8A7F3F09E7F4}
2023-07-11,37.723056,-119.620833,{16D2935E-9D37-43C2-849D-5B5B5A34336E}
2023-07-11,39.491333,-121.577833,{D063891D-586D-49BD-B0A2-2F7D2217CB54}
2023-07-11,38.662114,-120.621338,{E38D0C8F-E1E2-4C62-A496-98E0148DB867}
2023-07-11,39.6664,-121.018,{C7575475-D30A-4391-BAF1-2AC7835DAE09}
2023-07-11,38.296261,-122.263089,{D5EED68B-38B9-47CB-9E50-34688F5EE0EE}
2023-07-11,36.882667,-119.204578,{00C15CFF-17F0-4763-8615-9C1CEDDD23A8}
2023-07-11,40.129529,-122.236769,{56E0BFCB-465B-435F-95B9-F52946D8A377}
2023-07-11,33.741647,-117.350911,{D3E81F0D-D92C-4FC1-8B49-A3CD36343B62}
2023-07-11,35.318333,-118.725,{C6901541-B7ED-428F-B109-75066492826A}
2023-07-11,36.525324,-119.850327,{97310149-809C-4718-98CD-AFA1221E47CC}
2023-07-11,33.643019,-117.253068,{457215F6-C6FE-493C-9B7E-050562209DA4}
2023-07-11,37.939722,-122.761111,{3A546F90-4CE7-45DB-A628-140E6369B4EB}
2023-07-11,33.916387,-116.613368,{371C248F-5AAC-4805-9647-B8A5C9824A6E}
2023-07-11,33.857311,-117.226046,{2AB1CD66-71F0-4628-8402-CCD730D9F26E}
2023-07-11,34.017217,-117.515489,{9388A59E-8F12-4B17-98AC-1F236C038593}
2023-07-11,33.87968,-118.08227,{28D4B7EC-47AF-4892-A6D0-625AD878CA27}
2023-07-11,33.922533,-116.682359,{BCBB7F45-4E97-4DE0-BD6A-8EEA5E7B9983}
2023-07-11,40.495074,-121.867406,{BD0B0038-BB17-43B4-9FDC-2D1B5FB72F58}
2023-07-11,38.833922,-123.051339,{0ACD0150-A39C-4D44-8916-C5C736E41D2A}
2023-07-11,33.947475,-117.258209,{4294C724-09FD-404C-AC32-332D0E6F872A}
2023-07-11,33.957798,-116.501373,{E10CC7D5-0FF2-474E-BB29-31DE509F9C53}
2023-07-11,34.05864,-117.75018,{09A3935A-44DB-409A-B7A6-3D8743E628E0}
2023-07-11,33.937718,-117.123847,{48630625-A784-4627-BFA7-770772D23BA2}
2023-07-11,39.758213,-121.639667,{EC7A2650-AF4F-4139-B62C-2F6AC71C94B6}
2023-07-12,33.95315,-118.23014,{7E346C2D-E1FE-4D4A-8B34-634F7DF87167}
2023-07-12,41.68067,-122.717092,{64967FD4-666D-407D-A35F-A94ECA0B68EC}
2023-07-12,38.238675,-121.008909,{F83F70A4-07A7-40B8-BD51-10CCC1C30D63}
2023-07-12,37.588941,-122.4129,{CE3DCC16-22A6-4A77-9CDF-D71534A6FD9A}
2023-07-12,40.892259,-121.650781,{C752FBF0-A4CE-4F46-92BB-56A80C611D96}
2023-07-12,34.004164,-117.1528,{A8260BD1-9FCF-4972-8601-6CB5A2793D04}
2023-07-12,33.663558,-117.297809,{18E818A1-060F-499B-839B-33DD55FB201F}
2023-07-12,33.92574,-118.3216,{4B64D6FF-5651-4BFE-86A8-BB6E89544778}
2023-07-12,33.97401,-118.12226,{908321E7-222E-4FB3-A276-CACBA38F25D3}
2023-07-12,33.705637,-117.26132,{0B68DA22-BBC3-499D-815A-799D22921224}
2023-07-12,33.94543,-118.3683,{6AF73B3C-14CF-4576-B094-1E86D514F839}
2023-07-12,33.70238,-117.2539,{80DC5EE3-A80D-4F50-AC10-8F08A55209CB}
2023-07-12,34.554667,-118.540267,{5C1986CE-1EA9-4FB2-95C7-BAD90045F4B3}
2023-07-12,34.51074,-118.59909,{26870304-A03F-42EC-B7D8-77EB9D6308E5}
2023-07-12,37.374885,-120.621358,{C7832A43-87D9-4CC0-807F-02C891767BCC}
2023-07-12,34.375995,-117.355031,{B8F801CB-838D-4FCA-A4D2-579D49EBC003}
2023-07-12,36.724583,-119.455303,{D7CC5349-C392-46ED-89F0-5AF0D7BDE1CA}
2023-07-12,37.89333,-120.877013,{A0C2C85A-5066-429D-A22F-9FD7E8B64EB3}
2023-07-12,34.61635,-118.12994,{26B5AB92-D90E-4021-8D44-4E6B25D92B79}
2023-07-12,33.98064,-117.452293,{5AF0333E-6160-4199-8825-79AEB4B05C8E}
2023-07-12,39.493221,-123.793627,{657B56A1-A9B1-4BDD-B693-2C4010729111}
2023-07-12,33.747661,-116.936913,{96CDD8F2-4772-49E3-932E-35F4AFDDFA7D}
2023-07-12,33.92844,-116.485485,{8FA21DAE-06C0-43EB-ABE8-409B6833C887}
2023-07-12,33.69658,-117.322183,{DB4DB4E4-0D0F-4528-935C-1DC0A6A830C1}
2023-07-12,33.92319,-118.20976,{B53C915C-3F7F-43FA-BF2A-3AB6E1269781}
2023-07-12,34.67496,-118.14072,{1F720BB2-29D4-4924-949A-8A12F8AF5FEE}
2023-07-12,41.346537,-122.243757,{735AC60F-4274-4B6C-8F03-E88ADB0E01D9}
2023-07-12,33.448075,-117.087678,{F730BE58-FC82-4639-8EE1-6218A7AE2AA8}
2023-07-12,33.91075,-118.33439,{9EB6215D-491C-49EF-9B28-BF8EBA7D8A9A}
2023-07-12,33.7966,-118.35454,{76B3C97A-A9A2-47BF-83D8-73524CEF323D}
2023-07-12,33.844622,-117.216871,{7CF20C20-FD86-49EC-993B-5F6226727EC7}
2023-07-12,33.641988,-116.146511,{F01EB678-A8A7-400E-B785-73DA5A0C5357}
2023-07-12,37.246169,-121.08645,{96048AC4-555C-4529-8322-007F6A7DD902}
