LAT,LON,WS10M,DATE
36.0,-117.5,4.03,2021-09-29
36.0,-116.875,3.82,2021-09-29
36.0,-116.25,3.81,2021-09-29
36.0,-115.625,4.19,2021-09-29
36.0,-115.0,4.98,2021-09-29
36.0,-114.375,3.14,2021-09-29
36.5,-119.375,2.11,2021-09-29
36.5,-118.75,1.8,2021-09-29
36.5,-118.125,2.62,2021-09-29
36.5,-117.5,3.78,2021-09-29
36.5,-116.875,4.33,2021-09-29
36.5,-116.25,4.01,2021-09-29
36.5,-115.625,4.46,2021-09-29
36.5,-115.0,5.6,2021-09-29
36.5,-114.375,4.02,2021-09-29
37.0,-119.375,2.29,2021-09-29
37.0,-118.75,1.76,2021-09-29
37.0,-118.125,2.85,2021-09-29
37.0,-117.5,4.29,2021-09-29
37.0,-116.875,5.75,2021-09-29
37.0,-116.25,5.85,2021-09-29
37.0,-115.625,5.53,2021-09-29
37.0,-115.0,5.42,2021-09-29
37.0,-114.375,5.12,2021-09-29
37.5,-119.375,1.92,2021-09-29
37.5,-118.75,2.58,2021-09-29
37.5,-118.125,3.18,2021-09-29
37.5,-117.5,4.47,2021-09-29
37.5,-116.875,5.19,2021-09-29
37.5,-116.25,5.8,2021-09-29
37.5,-115.625,6.58,2021-09-29
37.5,-115.0,6.63,2021-09-29
37.5,-114.375,5.96,2021-09-29
38.0,-119.375,2.45,2021-09-29
38.0,-118.75,2.61,2021-09-29
38.0,-118.125,2.95,2021-09-29
38.0,-117.5,3.47,2021-09-29
38.0,-116.875,3.91,2021-09-29
38.0,-116.25,4.58,2021-09-29
38.0,-115.625,5.4,2021-09-29
38.0,-115.0,6.49,2021-09-29
38.0,-114.375,6.75,2021-09-29
38.5,-119.375,2.59,2021-09-29
38.5,-118.75,2.2,2021-09-29
38.5,-118.125,2.87,2021-09-29
38.5,-117.5,3.07,2021-09-29
38.5,-116.875,3.43,2021-09-29
38.5,-116.25,4.2,2021-09-29
38.5,-115.625,4.6,2021-09-29
38.5,-115.0,5.25,2021-09-29
38.5,-114.375,5.97,2021-09-29
39.0,-119.375,2.24,2021-09-29
39.0,-118.75,2.01,2021-09-29
39.0,-118.125,2.58,2021-09-29
39.0,-117.5,2.78,2021-09-29
39.0,-116.875,3.13,2021-09-29
39.0,-116.25,3.84,2021-09-29
39.0,-115.625,4.04,2021-09-29
39.0,-115.0,4.34,2021-09-29
39.0,-114.375,4.45,2021-09-29
39.5,-119.375,2.48,2021-09-29
39.5,-118.75,2.53,2021-09-29
39.5,-118.125,2.47,2021-09-29
39.5,-117.5,2.58,2021-09-29
39.5,-116.875,2.74,2021-09-29
39.5,-116.25,3.04,2021-09-29
39.5,-115.625,3.17,2021-09-29
39.5,-115.0,3.5,2021-09-29
39.5,-114.375,3.57,2021-09-29
40.0,-119.375,2.5,2021-09-29
40.0,-118.75,2.73,2021-09-29
40.0,-118.125,2.7,2021-09-29
40.0,-117.5,2.67,2021-09-29
40.0,-116.875,2.7,2021-09-29
40.0,-116.25,2.85,2021-09-29
40.0,-115.625,2.87,2021-09-29
40.0,-115.0,3.13,2021-09-29
40.0,-114.375,3.49,2021-09-29
40.5,-119.375,2.48,2021-09-29
40.5,-118.75,2.62,2021-09-29
40.5,-118.125,2.64,2021-09-29
40.5,-117.5,2.66,2021-09-29
40.5,-116.875,2.58,2021-09-29
40.5,-116.25,2.69,2021-09-29
40.5,-115.625,2.64,2021-09-29
40.5,-115.0,2.85,2021-09-29
40.5,-114.375,3.18,2021-09-29
41.0,-119.375,2.52,2021-09-29
41.0,-118.75,2.29,2021-09-29
41.0,-118.125,2.37,2021-09-29
41.0,-117.5,2.3,2021-09-29
41.0,-116.875,2.43,2021-09-29
41.0,-116.25,2.58,2021-09-29
41.0,-115.625,2.71,2021-09-29
41.0,-115.0,2.91,2021-09-29
41.0,-114.375,3.33,2021-09-29
41.5,-119.375,2.67,2021-09-29
41.5,-118.75,2.09,2021-09-29
41.5,-118.125,2.07,2021-09-29
41.5,-117.5,2.2,2021-09-29
41.5,-116.875,2.54,2021-09-29
41.5,-116.25,2.68,2021-09-29
41.5,-115.625,3.06,2021-09-29
41.5,-115.0,3.52,2021-09-29
41.5,-114.375,4.02,2021-09-29
42.0,-119.375,2.51,2021-09-29
42.0,-118.75,2.1,2021-09-29
42.0,-118.125,1.82,2021-09-29
42.0,-117.5,1.77,2021-09-29
42.0,-116.875,2.02,2021-09-29
42.0,-116.25,2.39,2021-09-29
42.0,-115.625,2.99,2021-09-29
42.0,-115.0,3.68,2021-09-29
42.0,-114.375,3.99,2021-09-29
32.5,-124.375,9.83,2021-09-29
32.5,-123.75,10.24,2021-09-29
32.5,-123.125,10.67,2021-09-29
32.5,-122.5,11.11,2021-09-29
32.5,-121.875,11.24,2021-09-29
32.5,-121.25,11.04,2021-09-29
32.5,-120.625,10.76,2021-09-29
32.5,-120.0,10.12,2021-09-29
33.0,-124.375,10.15,2021-09-29
33.0,-123.75,10.58,2021-09-29
33.0,-123.125,10.99,2021-09-29
33.0,-122.5,11.35,2021-09-29
33.0,-121.875,11.42,2021-09-29
33.0,-121.25,11.14,2021-09-29
33.0,-120.625,10.81,2021-09-29
33.0,-120.0,10.0,2021-09-29
33.5,-124.375,10.47,2021-09-29
33.5,-123.75,10.89,2021-09-29
33.5,-123.125,11.22,2021-09-29
33.5,-122.5,11.42,2021-09-29
33.5,-121.875,11.37,2021-09-29
33.5,-121.25,11.18,2021-09-29
33.5,-120.625,10.82,2021-09-29
33.5,-120.0,10.0,2021-09-29
34.0,-124.375,10.75,2021-09-29
34.0,-123.75,11.06,2021-09-29
34.0,-123.125,11.32,2021-09-29
34.0,-122.5,11.41,2021-09-29
34.0,-121.875,11.31,2021-09-29
34.0,-121.25,11.15,2021-09-29
34.0,-120.625,10.37,2021-09-29
34.0,-120.0,7.86,2021-09-29
34.5,-124.375,11.0,2021-09-29
34.5,-123.75,11.19,2021-09-29
34.5,-123.125,11.27,2021-09-29
34.5,-122.5,11.19,2021-09-29
34.5,-121.875,11.03,2021-09-29
34.5,-121.25,10.5,2021-09-29
34.5,-120.625,8.25,2021-09-29
34.5,-120.0,4.91,2021-09-29
35.0,-124.375,11.1,2021-09-29
35.0,-123.75,11.27,2021-09-29
35.0,-123.125,11.17,2021-09-29
35.0,-122.5,10.94,2021-09-29
35.0,-121.875,10.65,2021-09-29
35.0,-121.25,8.84,2021-09-29
35.0,-120.625,5.06,2021-09-29
35.0,-120.0,3.61,2021-09-29
35.5,-124.375,11.12,2021-09-29
35.5,-123.75,11.23,2021-09-29
35.5,-123.125,10.96,2021-09-29
35.5,-122.5,10.53,2021-09-29
35.5,-121.875,9.38,2021-09-29
35.5,-121.25,5.84,2021-09-29
35.5,-120.625,3.35,2021-09-29
35.5,-120.0,3.31,2021-09-29
36.0,-124.375,11.12,2021-09-29
36.0,-123.75,11.27,2021-09-29
36.0,-123.125,10.83,2021-09-29
36.0,-122.5,9.57,2021-09-29
36.0,-121.875,6.87,2021-09-29
36.0,-121.25,4.3,2021-09-29
36.0,-120.625,3.77,2021-09-29
36.0,-120.0,4.06,2021-09-29
36.5,-124.375,11.13,2021-09-29
36.5,-123.75,11.3,2021-09-29
36.5,-123.125,10.7,2021-09-29
36.5,-122.5,8.96,2021-09-29
36.5,-121.875,4.48,2021-09-29
36.5,-121.25,3.81,2021-09-29
36.5,-120.625,4.82,2021-09-29
36.5,-120.0,4.42,2021-09-29
37.0,-124.375,11.08,2021-09-29
37.0,-123.75,11.43,2021-09-29
37.0,-123.125,10.49,2021-09-29
37.0,-122.5,7.51,2021-09-29
37.0,-121.875,3.13,2021-09-29
37.0,-121.25,3.88,2021-09-29
37.0,-120.625,4.65,2021-09-29
37.0,-120.0,3.38,2021-09-29
37.5,-124.375,11.07,2021-09-29
37.5,-123.75,11.72,2021-09-29
37.5,-123.125,9.85,2021-09-29
37.5,-122.5,5.83,2021-09-29
37.5,-121.875,3.49,2021-09-29
37.5,-121.25,4.34,2021-09-29
37.5,-120.625,3.6,2021-09-29
37.5,-120.0,2.47,2021-09-29
38.0,-124.375,11.37,2021-09-29
38.0,-123.75,11.81,2021-09-29
38.0,-123.125,8.1,2021-09-29
38.0,-122.5,3.9,2021-09-29
38.0,-121.875,3.48,2021-09-29
38.0,-121.25,3.63,2021-09-29
38.0,-120.625,2.58,2021-09-29
38.0,-120.0,2.39,2021-09-29
38.5,-124.375,11.36,2021-09-29
38.5,-123.75,10.54,2021-09-29
38.5,-123.125,5.1,2021-09-29
38.5,-122.5,3.15,2021-09-29
38.5,-121.875,3.95,2021-09-29
38.5,-121.25,2.46,2021-09-29
38.5,-120.625,2.67,2021-09-29
38.5,-120.0,2.0,2021-09-29
39.0,-124.375,10.65,2021-09-29
39.0,-123.75,6.71,2021-09-29
39.0,-123.125,2.26,2021-09-29
39.0,-122.5,4.11,2021-09-29
39.0,-121.875,4.34,2021-09-29
39.0,-121.25,2.97,2021-09-29
39.0,-120.625,2.06,2021-09-29
39.0,-120.0,2.69,2021-09-29
39.5,-124.375,9.27,2021-09-29
39.5,-123.75,4.4,2021-09-29
39.5,-123.125,1.66,2021-09-29
39.5,-122.5,4.7,2021-09-29
39.5,-121.875,3.94,2021-09-29
39.5,-121.25,2.68,2021-09-29
39.5,-120.625,2.07,2021-09-29
39.5,-120.0,2.47,2021-09-29
40.0,-124.375,7.53,2021-09-29
40.0,-123.75,3.07,2021-09-29
40.0,-123.125,1.7,2021-09-29
40.0,-122.5,4.93,2021-09-29
40.0,-121.875,4.28,2021-09-29
40.0,-121.25,2.35,2021-09-29
40.0,-120.625,2.24,2021-09-29
40.0,-120.0,2.34,2021-09-29
40.5,-124.375,5.87,2021-09-29
40.5,-123.75,2.3,2021-09-29
40.5,-123.125,1.66,2021-09-29
40.5,-122.5,2.49,2021-09-29
40.5,-121.875,3.37,2021-09-29
40.5,-121.25,2.36,2021-09-29
40.5,-120.625,2.48,2021-09-29
40.5,-120.0,2.74,2021-09-29
41.0,-124.375,4.65,2021-09-29
41.0,-123.75,1.96,2021-09-29
41.0,-123.125,1.65,2021-09-29
41.0,-122.5,2.04,2021-09-29
41.0,-121.875,2.52,2021-09-29
41.0,-121.25,2.9,2021-09-29
41.0,-120.625,2.97,2021-09-29
41.0,-120.0,3.0,2021-09-29
41.5,-124.375,3.65,2021-09-29
41.5,-123.75,1.86,2021-09-29
41.5,-123.125,1.59,2021-09-29
41.5,-122.5,1.72,2021-09-29
41.5,-121.875,1.97,2021-09-29
41.5,-121.25,2.64,2021-09-29
41.5,-120.625,2.87,2021-09-29
41.5,-120.0,2.83,2021-09-29
42.0,-124.375,2.67,2021-09-29
42.0,-123.75,1.55,2021-09-29
42.0,-123.125,1.53,2021-09-29
42.0,-122.5,1.51,2021-09-29
42.0,-121.875,2.09,2021-09-29
42.0,-121.25,2.49,2021-09-29
42.0,-120.625,2.37,2021-09-29
42.0,-120.0,2.5,2021-09-29
32.5,-119.375,5.27,2021-09-30
32.5,-118.75,4.72,2021-09-30
32.5,-118.125,4.35,2021-09-30
32.5,-117.5,3.84,2021-09-30
32.5,-116.875,3.08,2021-09-30
32.5,-116.25,3.21,2021-09-30
32.5,-115.625,3.28,2021-09-30
32.5,-115.0,2.61,2021-09-30
32.5,-114.375,1.55,2021-09-30
33.0,-119.375,4.94,2021-09-30
33.0,-118.75,4.62,2021-09-30
33.0,-118.125,3.86,2021-09-30
33.0,-117.5,3.83,2021-09-30
33.0,-116.875,3.26,2021-09-30
33.0,-116.25,3.16,2021-09-30
33.0,-115.625,3.44,2021-09-30
33.0,-115.0,3.76,2021-09-30
33.0,-114.375,2.46,2021-09-30
33.5,-119.375,3.88,2021-09-30
33.5,-118.75,3.74,2021-09-30
33.5,-118.125,2.88,2021-09-30
33.5,-117.5,2.3,2021-09-30
33.5,-116.875,2.57,2021-09-30
33.5,-116.25,3.46,2021-09-30
33.5,-115.625,4.36,2021-09-30
33.5,-115.0,4.43,2021-09-30
33.5,-114.375,3.15,2021-09-30
34.0,-119.375,3.09,2021-09-30
34.0,-118.75,3.0,2021-09-30
34.0,-118.125,2.62,2021-09-30
34.0,-117.5,3.38,2021-09-30
34.0,-116.875,3.64,2021-09-30
34.0,-116.25,4.15,2021-09-30
34.0,-115.625,4.19,2021-09-30
34.0,-115.0,4.45,2021-09-30
34.0,-114.375,3.49,2021-09-30
34.5,-119.375,2.52,2021-09-30
34.5,-118.75,3.52,2021-09-30
34.5,-118.125,4.04,2021-09-30
34.5,-117.5,3.93,2021-09-30
34.5,-116.875,4.02,2021-09-30
34.5,-116.25,3.91,2021-09-30
34.5,-115.625,3.76,2021-09-30
34.5,-115.0,4.79,2021-09-30
34.5,-114.375,3.92,2021-09-30
35.0,-119.375,2.1,2021-09-30
35.0,-118.75,2.76,2021-09-30
35.0,-118.125,3.89,2021-09-30
35.0,-117.5,4.1,2021-09-30
35.0,-116.875,3.93,2021-09-30
35.0,-116.25,3.77,2021-09-30
35.0,-115.625,4.13,2021-09-30
35.0,-115.0,5.24,2021-09-30
35.0,-114.375,4.02,2021-09-30
35.5,-119.375,2.0,2021-09-30
35.5,-118.75,2.85,2021-09-30
35.5,-118.125,2.92,2021-09-30
35.5,-117.5,4.21,2021-09-30
35.5,-116.875,4.04,2021-09-30
35.5,-116.25,3.74,2021-09-30
35.5,-115.625,3.71,2021-09-30
35.5,-115.0,4.09,2021-09-30
35.5,-114.375,3.38,2021-09-30
36.0,-119.375,1.81,2021-09-30
36.0,-118.75,3.01,2021-09-30
36.0,-118.125,2.44,2021-09-30
36.0,-117.5,4.03,2021-09-30
36.0,-116.875,3.71,2021-09-30
36.0,-116.25,3.86,2021-09-30
36.0,-115.625,4.21,2021-09-30
36.0,-115.0,4.32,2021-09-30
36.0,-114.375,3.18,2021-09-30
36.5,-119.375,2.87,2021-09-30
36.5,-118.75,2.15,2021-09-30
36.5,-118.125,2.43,2021-09-30
36.5,-117.5,2.98,2021-09-30
36.5,-116.875,3.52,2021-09-30
36.5,-116.25,4.57,2021-09-30
36.5,-115.625,4.38,2021-09-30
36.5,-115.0,4.85,2021-09-30
36.5,-114.375,4.43,2021-09-30
37.0,-119.375,2.78,2021-09-30
37.0,-118.75,2.16,2021-09-30
37.0,-118.125,2.27,2021-09-30
37.0,-117.5,3.13,2021-09-30
37.0,-116.875,4.29,2021-09-30
37.0,-116.25,5.13,2021-09-30
37.0,-115.625,4.69,2021-09-30
37.0,-115.0,4.55,2021-09-30
37.0,-114.375,5.91,2021-09-30
37.5,-119.375,2.47,2021-09-30
37.5,-118.75,2.51,2021-09-30
37.5,-118.125,2.43,2021-09-30
37.5,-117.5,3.22,2021-09-30
37.5,-116.875,4.17,2021-09-30
37.5,-116.25,4.79,2021-09-30
37.5,-115.625,4.82,2021-09-30
37.5,-115.0,5.25,2021-09-30
37.5,-114.375,6.63,2021-09-30
38.0,-119.375,2.43,2021-09-30
38.0,-118.75,2.17,2021-09-30
38.0,-118.125,2.06,2021-09-30
38.0,-117.5,2.44,2021-09-30
38.0,-116.875,3.41,2021-09-30
38.0,-116.25,4.23,2021-09-30
38.0,-115.625,4.01,2021-09-30
38.0,-115.0,4.53,2021-09-30
38.0,-114.375,5.86,2021-09-30
38.5,-119.375,2.9,2021-09-30
38.5,-118.75,1.83,2021-09-30
38.5,-118.125,1.91,2021-09-30
38.5,-117.5,2.52,2021-09-30
38.5,-116.875,3.29,2021-09-30
38.5,-116.25,4.01,2021-09-30
38.5,-115.625,3.65,2021-09-30
38.5,-115.0,3.78,2021-09-30
38.5,-114.375,4.68,2021-09-30
39.0,-119.375,2.32,2021-09-30
39.0,-118.75,1.58,2021-09-30
39.0,-118.125,2.26,2021-09-30
39.0,-117.5,2.67,2021-09-30
39.0,-116.875,3.02,2021-09-30
39.0,-116.25,3.5,2021-09-30
39.0,-115.625,3.63,2021-09-30
39.0,-115.0,3.52,2021-09-30
39.0,-114.375,3.59,2021-09-30
39.5,-119.375,2.43,2021-09-30
39.5,-118.75,2.18,2021-09-30
39.5,-118.125,2.56,2021-09-30
39.5,-117.5,2.68,2021-09-30
39.5,-116.875,2.55,2021-09-30
39.5,-116.25,2.54,2021-09-30
39.5,-115.625,2.78,2021-09-30
39.5,-115.0,3.09,2021-09-30
39.5,-114.375,2.99,2021-09-30
40.0,-119.375,2.56,2021-09-30
40.0,-118.75,2.55,2021-09-30
40.0,-118.125,2.5,2021-09-30
40.0,-117.5,2.55,2021-09-30
40.0,-116.875,2.36,2021-09-30
40.0,-116.25,2.3,2021-09-30
40.0,-115.625,2.49,2021-09-30
40.0,-115.0,2.77,2021-09-30
40.0,-114.375,2.7,2021-09-30
40.5,-119.375,2.63,2021-09-30
40.5,-118.75,2.51,2021-09-30
40.5,-118.125,2.38,2021-09-30
40.5,-117.5,2.38,2021-09-30
40.5,-116.875,2.32,2021-09-30
40.5,-116.25,2.48,2021-09-30
40.5,-115.625,2.35,2021-09-30
40.5,-115.0,2.34,2021-09-30
40.5,-114.375,2.56,2021-09-30
41.0,-119.375,2.49,2021-09-30
41.0,-118.75,2.16,2021-09-30
41.0,-118.125,2.13,2021-09-30
41.0,-117.5,2.17,2021-09-30
41.0,-116.875,2.63,2021-09-30
41.0,-116.25,2.87,2021-09-30
41.0,-115.625,2.65,2021-09-30
41.0,-115.0,2.43,2021-09-30
41.0,-114.375,2.65,2021-09-30
41.5,-119.375,2.33,2021-09-30
41.5,-118.75,1.7,2021-09-30
41.5,-118.125,1.93,2021-09-30
41.5,-117.5,2.2,2021-09-30
41.5,-116.875,2.45,2021-09-30
41.5,-116.25,2.51,2021-09-30
41.5,-115.625,2.42,2021-09-30
41.5,-115.0,2.51,2021-09-30
41.5,-114.375,2.82,2021-09-30
42.0,-119.375,2.3,2021-09-30
42.0,-118.75,1.85,2021-09-30
42.0,-118.125,1.82,2021-09-30
42.0,-117.5,2.06,2021-09-30
42.0,-116.875,2.24,2021-09-30
42.0,-116.25,2.46,2021-09-30
42.0,-115.625,2.14,2021-09-30
42.0,-115.0,2.09,2021-09-30
42.0,-114.375,2.28,2021-09-30
32.5,-124.375,8.96,2021-09-30
32.5,-123.75,8.88,2021-09-30
32.5,-123.125,8.72,2021-09-30
32.5,-122.5,8.62,2021-09-30
32.5,-121.875,8.4,2021-09-30
32.5,-121.25,7.91,2021-09-30
32.5,-120.625,7.35,2021-09-30
32.5,-120.0,6.48,2021-09-30
33.0,-124.375,9.09,2021-09-30
33.0,-123.75,9.05,2021-09-30
33.0,-123.125,8.88,2021-09-30
33.0,-122.5,8.74,2021-09-30
33.0,-121.875,8.56,2021-09-30
33.0,-121.25,7.96,2021-09-30
33.0,-120.625,7.28,2021-09-30
33.0,-120.0,6.22,2021-09-30
33.5,-124.375,9.28,2021-09-30
33.5,-123.75,9.21,2021-09-30
33.5,-123.125,8.97,2021-09-30
33.5,-122.5,8.75,2021-09-30
33.5,-121.875,8.62,2021-09-30
33.5,-121.25,8.05,2021-09-30
33.5,-120.625,7.03,2021-09-30
33.5,-120.0,5.67,2021-09-30
34.0,-124.375,9.51,2021-09-30
34.0,-123.75,9.25,2021-09-30
34.0,-123.125,8.93,2021-09-30
34.0,-122.5,8.72,2021-09-30
34.0,-121.875,8.61,2021-09-30
34.0,-121.25,7.99,2021-09-30
34.0,-120.625,5.98,2021-09-30
34.0,-120.0,3.39,2021-09-30
34.5,-124.375,9.74,2021-09-30
34.5,-123.75,9.26,2021-09-30
34.5,-123.125,8.74,2021-09-30
34.5,-122.5,8.53,2021-09-30
34.5,-121.875,8.48,2021-09-30
34.5,-121.25,7.22,2021-09-30
34.5,-120.625,4.01,2021-09-30
34.5,-120.0,3.42,2021-09-30
35.0,-124.375,9.7,2021-09-30
35.0,-123.75,9.2,2021-09-30
35.0,-123.125,8.49,2021-09-30
35.0,-122.5,8.29,2021-09-30
35.0,-121.875,8.11,2021-09-30
35.0,-121.25,5.46,2021-09-30
35.0,-120.625,3.58,2021-09-30
35.0,-120.0,3.14,2021-09-30
35.5,-124.375,9.54,2021-09-30
35.5,-123.75,8.98,2021-09-30
35.5,-123.125,8.04,2021-09-30
35.5,-122.5,7.8,2021-09-30
35.5,-121.875,6.66,2021-09-30
35.5,-121.25,3.7,2021-09-30
35.5,-120.625,3.24,2021-09-30
35.5,-120.0,1.96,2021-09-30
36.0,-124.375,9.42,2021-09-30
36.0,-123.75,8.8,2021-09-30
36.0,-123.125,7.63,2021-09-30
36.0,-122.5,6.65,2021-09-30
36.0,-121.875,4.44,2021-09-30
36.0,-121.25,2.69,2021-09-30
36.0,-120.625,2.93,2021-09-30
36.0,-120.0,1.98,2021-09-30
36.5,-124.375,9.14,2021-09-30
36.5,-123.75,8.49,2021-09-30
36.5,-123.125,7.1,2021-09-30
36.5,-122.5,5.56,2021-09-30
36.5,-121.875,2.79,2021-09-30
36.5,-121.25,2.0,2021-09-30
36.5,-120.625,2.27,2021-09-30
36.5,-120.0,2.01,2021-09-30
37.0,-124.375,9.09,2021-09-30
37.0,-123.75,8.4,2021-09-30
37.0,-123.125,6.55,2021-09-30
37.0,-122.5,3.94,2021-09-30
37.0,-121.875,1.73,2021-09-30
37.0,-121.25,1.94,2021-09-30
37.0,-120.625,1.74,2021-09-30
37.0,-120.0,2.44,2021-09-30
37.5,-124.375,9.25,2021-09-30
37.5,-123.75,8.74,2021-09-30
37.5,-123.125,5.88,2021-09-30
37.5,-122.5,3.04,2021-09-30
37.5,-121.875,2.12,2021-09-30
37.5,-121.25,1.89,2021-09-30
37.5,-120.625,1.88,2021-09-30
37.5,-120.0,3.07,2021-09-30
38.0,-124.375,10.07,2021-09-30
38.0,-123.75,8.99,2021-09-30
38.0,-123.125,4.66,2021-09-30
38.0,-122.5,2.45,2021-09-30
38.0,-121.875,2.66,2021-09-30
38.0,-121.25,1.7,2021-09-30
38.0,-120.625,2.48,2021-09-30
38.0,-120.0,2.97,2021-09-30
38.5,-124.375,10.24,2021-09-30
38.5,-123.75,8.12,2021-09-30
38.5,-123.125,3.22,2021-09-30
38.5,-122.5,2.9,2021-09-30
38.5,-121.875,2.28,2021-09-30
38.5,-121.25,2.13,2021-09-30
38.5,-120.625,3.01,2021-09-30
38.5,-120.0,2.3,2021-09-30
39.0,-124.375,10.06,2021-09-30
39.0,-123.75,5.41,2021-09-30
39.0,-123.125,1.99,2021-09-30
39.0,-122.5,3.81,2021-09-30
39.0,-121.875,2.55,2021-09-30
39.0,-121.25,2.77,2021-09-30
39.0,-120.625,2.51,2021-09-30
39.0,-120.0,3.03,2021-09-30
39.5,-124.375,9.33,2021-09-30
39.5,-123.75,3.45,2021-09-30
39.5,-123.125,1.95,2021-09-30
39.5,-122.5,4.06,2021-09-30
39.5,-121.875,3.04,2021-09-30
39.5,-121.25,2.91,2021-09-30
39.5,-120.625,2.34,2021-09-30
39.5,-120.0,2.89,2021-09-30
40.0,-124.375,7.63,2021-09-30
40.0,-123.75,2.9,2021-09-30
40.0,-123.125,2.03,2021-09-30
40.0,-122.5,3.66,2021-09-30
40.0,-121.875,4.1,2021-09-30
40.0,-121.25,2.58,2021-09-30
40.0,-120.625,2.6,2021-09-30
40.0,-120.0,2.7,2021-09-30
40.5,-124.375,5.83,2021-09-30
40.5,-123.75,2.58,2021-09-30
40.5,-123.125,1.93,2021-09-30
40.5,-122.5,2.39,2021-09-30
40.5,-121.875,3.12,2021-09-30
40.5,-121.25,2.65,2021-09-30
40.5,-120.625,2.77,2021-09-30
40.5,-120.0,2.96,2021-09-30
41.0,-124.375,4.45,2021-09-30
41.0,-123.75,2.31,2021-09-30
41.0,-123.125,2.07,2021-09-30
41.0,-122.5,2.25,2021-09-30
41.0,-121.875,2.5,2021-09-30
41.0,-121.25,3.15,2021-09-30
41.0,-120.625,3.28,2021-09-30
41.0,-120.0,3.06,2021-09-30
41.5,-124.375,4.08,2021-09-30
41.5,-123.75,2.34,2021-09-30
41.5,-123.125,1.99,2021-09-30
41.5,-122.5,2.04,2021-09-30
41.5,-121.875,2.09,2021-09-30
41.5,-121.25,2.68,2021-09-30
41.5,-120.625,2.92,2021-09-30
41.5,-120.0,2.8,2021-09-30
42.0,-124.375,3.18,2021-09-30
42.0,-123.75,2.02,2021-09-30
42.0,-123.125,1.96,2021-09-30
42.0,-122.5,1.88,2021-09-30
42.0,-121.875,2.25,2021-09-30
42.0,-121.25,2.3,2021-09-30
42.0,-120.625,2.38,2021-09-30
42.0,-120.0,2.41,2021-09-30
32.5,-119.375,4.74,2022-06-01
32.5,-118.75,3.48,2022-06-01
32.5,-118.125,2.56,2022-06-01
32.5,-117.5,2.65,2022-06-01
32.5,-116.875,1.77,2022-06-01
32.5,-116.25,2.75,2022-06-01
32.5,-115.625,3.13,2022-06-01
32.5,-115.0,1.96,2022-06-01
32.5,-114.375,2.05,2022-06-01
33.0,-119.375,4.47,2022-06-01
33.0,-118.75,3.46,2022-06-01
33.0,-118.125,2.23,2022-06-01
33.0,-117.5,2.3,2022-06-01
33.0,-116.875,2.62,2022-06-01
33.0,-116.25,3.1,2022-06-01
33.0,-115.625,2.88,2022-06-01
33.0,-115.0,3.38,2022-06-01
33.0,-114.375,3.29,2022-06-01
33.5,-119.375,3.57,2022-06-01
33.5,-118.75,3.43,2022-06-01
33.5,-118.125,2.57,2022-06-01
33.5,-117.5,2.31,2022-06-01
33.5,-116.875,2.08,2022-06-01
33.5,-116.25,2.7,2022-06-01
33.5,-115.625,3.68,2022-06-01
33.5,-115.0,4.28,2022-06-01
33.5,-114.375,3.83,2022-06-01
34.0,-119.375,3.09,2022-06-01
34.0,-118.75,2.59,2022-06-01
34.0,-118.125,2.24,2022-06-01
34.0,-117.5,2.13,2022-06-01
34.0,-116.875,2.68,2022-06-01
34.0,-116.25,3.78,2022-06-01
34.0,-115.625,4.18,2022-06-01
34.0,-115.0,4.68,2022-06-01
34.0,-114.375,3.94,2022-06-01
34.5,-119.375,2.52,2022-06-01
34.5,-118.75,2.88,2022-06-01
34.5,-118.125,2.53,2022-06-01
34.5,-117.5,2.93,2022-06-01
34.5,-116.875,3.64,2022-06-01
34.5,-116.25,4.19,2022-06-01
34.5,-115.625,4.32,2022-06-01
34.5,-115.0,4.93,2022-06-01
34.5,-114.375,4.21,2022-06-01
35.0,-119.375,2.15,2022-06-01
35.0,-118.75,2.23,2022-06-01
35.0,-118.125,3.09,2022-06-01
35.0,-117.5,3.16,2022-06-01
35.0,-116.875,3.59,2022-06-01
35.0,-116.25,4.2,2022-06-01
35.0,-115.625,4.8,2022-06-01
35.0,-115.0,5.25,2022-06-01
35.0,-114.375,4.34,2022-06-01
35.5,-119.375,2.38,2022-06-01
35.5,-118.75,2.43,2022-06-01
35.5,-118.125,2.45,2022-06-01
35.5,-117.5,2.85,2022-06-01
35.5,-116.875,3.41,2022-06-01
35.5,-116.25,4.0,2022-06-01
35.5,-115.625,4.15,2022-06-01
35.5,-115.0,4.52,2022-06-01
35.5,-114.375,3.8,2022-06-01
36.0,-119.375,1.92,2022-06-01
36.0,-118.75,2.87,2022-06-01
36.0,-118.125,1.95,2022-06-01
36.0,-117.5,2.82,2022-06-01
36.0,-116.875,2.97,2022-06-01
36.0,-116.25,3.84,2022-06-01
36.0,-115.625,4.08,2022-06-01
36.0,-115.0,4.24,2022-06-01
36.0,-114.375,3.43,2022-06-01
36.5,-119.375,2.73,2022-06-01
36.5,-118.75,2.25,2022-06-01
36.5,-118.125,1.55,2022-06-01
36.5,-117.5,2.3,2022-06-01
36.5,-116.875,2.81,2022-06-01
36.5,-116.25,4.14,2022-06-01
36.5,-115.625,3.97,2022-06-01
36.5,-115.0,4.06,2022-06-01
36.5,-114.375,3.74,2022-06-01
37.0,-119.375,2.75,2022-06-01
37.0,-118.75,2.08,2022-06-01
37.0,-118.125,1.6,2022-06-01
37.0,-117.5,2.32,2022-06-01
